Drug1,Drug2,Cell_Line,Tissue,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,BIRRA,RRA
5-Fluorouracil,MK-1775,SW620,digestive_system,9103,9773,9493,9708,9493,8779,7465,9036,9103,9556,9378
5-Fluorouracil,MK-1775,SW837,digestive_system,2404,15684,15625,15719,15625,1434,2526,2957,2404,2601,1702
5-Fluorouracil,MK-1775,SW948,digestive_system,3518,14862,14770,14896,14770,2544,3264,3010,3518,3115,4407
5-Fluorouracil,MK-1775,T84,digestive_system,1783,17219,17222,17175,17222,1611,1148,1089,1783,2349,3047
5-Fluorouracil,MK-1775,C2BBe1,digestive_system,5651,12775,12679,12779,12679,3826,4993,5916,5651,5969,5403
5-Fluorouracil,MK-1775,CCK.81,digestive_system,7315,11491,11419,11490,11419,6761,5935,7559,7315,7135,8908
5-Fluorouracil,MK-1775,CL.11,digestive_system,8575,11091,10985,10958,10985,8637,6312,8842,8575,8419,10565
5-Fluorouracil,MK-1775,COLO.205,digestive_system,4847,14574,14707,14434,14707,4058,3320,5759,4847,4169,6067
5-Fluorouracil,MK-1775,COLO.678,digestive_system,5157,13107,12927,13106,12927,2987,4745,5870,5157,5274,3863
5-Fluorouracil,MK-1775,GP5d,digestive_system,3130,15746,15752,15693,15752,2059,2437,3267,3130,3129,3216
5-Fluorouracil,MK-1775,HCC2998,digestive_system,9204,10326,10289,10237,10289,10483,6806,8818,9204,8809,12618
5-Fluorouracil,MK-1775,HCT.116,digestive_system,4274,14377,14353,14378,14353,3016,3618,3755,4274,3934,5634
5-Fluorouracil,Trametinib,C2BBe1,digestive_system,9126,9373,8982,9351,8982,8120,7840,8689,9126,9410,7991
5-Fluorouracil,MK-1775,HCT.15,digestive_system,5599,13123,13050,13073,13050,3590,4643,5623,5599,5820,5479
5-Fluorouracil,Trametinib,CCK.81,digestive_system,15745,5537,4649,4849,4649,16258,9871,16302,15745,15352,12616
5-Fluorouracil,MK-1775,HT.115,digestive_system,3156,15493,15445,15484,15445,2143,2668,3077,3156,3135,4171
5-Fluorouracil,Trametinib,CL.11,digestive_system,13296,6899,6525,6605,6525,13091,9245,13559,13296,12878,11597
5-Fluorouracil,Trametinib,COLO.205,digestive_system,16906,4566,2987,3710,2987,16780,10231,16873,16906,17275,12613
5-Fluorouracil,MK-1775,HT.29,digestive_system,9232,10121,9955,10025,9955,9195,7041,9714,9232,9136,10841
5-Fluorouracil,Trametinib,COLO.678,digestive_system,15531,5134,3859,4458,3859,15554,10064,15464,15531,15449,12611
5-Fluorouracil,MK-1775,HT55,digestive_system,1618,16940,16918,16916,16918,1181,1414,1953,1618,1874,2174
5-Fluorouracil,MK-1775,KM12,digestive_system,13243,6434,5700,6104,5700,13270,9560,13784,13243,13280,12609
5-Fluorouracil,MK-1775,LoVo,digestive_system,3131,14996,14924,15038,14924,1903,3119,3235,3131,3367,2812
5-Fluorouracil,Trametinib,GP5d,digestive_system,5638,13410,13311,13362,13311,4218,4497,5100,5638,5339,6774
5-Fluorouracil,Trametinib,HCC2998,digestive_system,16485,4795,3324,4029,3324,16566,10168,16741,16485,16136,12607
5-Fluorouracil,Trametinib,HCT.116,digestive_system,11591,7802,7405,7608,7405,11762,8768,11792,11591,11381,12605
5-Fluorouracil,Trametinib,HCT.15,digestive_system,7287,12013,12078,11802,12078,6143,5498,7117,7287,7348,7352
5-Fluorouracil,Trametinib,HT.115,digestive_system,9005,9672,9498,9664,9498,9544,7429,8402,9005,9057,10894
5-Fluorouracil,Trametinib,HT.29,digestive_system,16263,4930,3547,4211,3547,16299,10127,16421,16263,16320,12603
5-Fluorouracil,Trametinib,HT55,digestive_system,12374,6734,6039,6521,6039,11734,9461,12789,12374,12299,11221
5-Fluorouracil,Trametinib,KM12,digestive_system,16080,5493,4528,4758,4528,16465,9907,16815,16080,15812,12601
5-Fluorouracil,Trametinib,LoVo,digestive_system,8503,10099,9875,10047,9875,6816,7189,9480,8503,8308,5769
5-Fluorouracil,Trametinib,LS.1034,digestive_system,14856,5486,4415,4876,4415,15183,9914,15437,14856,14901,12599
5-Fluorouracil,Trametinib,LS.123,digestive_system,11504,7510,7074,7360,7074,11261,8969,11221,11504,11784,12597
5-Fluorouracil,Trametinib,LS.180,digestive_system,13019,6869,6190,6619,6190,13267,9395,13811,13019,13380,12595
5-Fluorouracil,Trametinib,LS.411N,digestive_system,5989,13401,13501,13296,13501,5219,4379,5441,5989,5794,7261
5-Fluorouracil,Trametinib,LS.513,digestive_system,13992,5992,5041,5532,5041,14362,9770,13704,13992,14129,12593
5-Fluorouracil,Trametinib,MDST8,digestive_system,15592,5417,4420,4746,4420,16158,9913,16263,15592,15237,12591
5-Fluorouracil,Trametinib,NCI.H716,digestive_system,17234,4489,2869,3597,2869,17314,10237,17356,17234,17276,12589
5-Fluorouracil,Trametinib,NCI.H747,digestive_system,17851,4383,2764,3376,2764,18066,10259,18079,17851,17167,12587
5-Fluorouracil,Trametinib,RCM.1,digestive_system,12960,6546,5696,6270,5696,12842,9566,12551,12960,13370,12585
5-Fluorouracil,Trametinib,RKO,digestive_system,5002,13420,13204,13387,13204,3010,4565,4748,5002,6023,4958
5-Fluorouracil,Trametinib,SNU.81,digestive_system,17770,4345,2724,3358,2724,17902,10261,17946,17770,17277,12583
5-Fluorouracil,Trametinib,SNU.C1,digestive_system,16511,4887,3481,4129,3481,16825,10123,16595,16511,16469,12581
5-Fluorouracil,Trametinib,SNU.C5,digestive_system,16122,4863,3429,4157,3429,16079,10135,16111,16122,16371,12579
5-Fluorouracil,Trametinib,SW1463,digestive_system,13765,6766,6231,6431,6231,14807,9347,14860,13765,13470,12577
5-Fluorouracil,Trametinib,SW48,digestive_system,8739,10269,10044,10189,10044,8590,7017,8162,8739,8595,10526
5-Fluorouracil,Trametinib,SW620,digestive_system,16136,5255,4158,4541,4158,16536,9974,16512,16136,15982,12575
5-Fluorouracil,Trametinib,SW837,digestive_system,8220,10357,10015,10311,10015,7436,7050,8476,8220,8702,9044
5-Fluorouracil,Trametinib,SW948,digestive_system,10683,7769,7207,7657,7207,10388,8892,10343,10683,10800,11044
5-Fluorouracil,Trametinib,T84,digestive_system,17341,4558,2991,3666,2991,17631,10202,17527,17341,17087,12573
5-Fluorouracil,AZD4547,C2BBe1,digestive_system,6776,11689,11527,11687,11527,4990,5844,7438,6776,6341,6897
5-Fluorouracil,AZD4547,CCK.81,digestive_system,15853,5282,4115,4600,4115,16317,9967,16128,15853,15741,12571
5-Fluorouracil,AZD4547,CL.11,digestive_system,14756,6126,5339,5563,5339,15075,9656,14697,14756,14536,12569
5-Fluorouracil,AZD4547,COLO.205,digestive_system,13787,6253,5479,5816,5479,14136,9605,14304,13787,13814,12567
5-Fluorouracil,AZD4547,COLO.678,digestive_system,13648,6517,5827,6162,5827,13978,9498,13267,13648,13740,12565
5-Fluorouracil,AZD4547,GP5d,digestive_system,4068,14520,14439,14478,14439,2567,3488,4263,4068,3666,4173
5-Fluorouracil,AZD4547,HCC2998,digestive_system,13390,6445,5683,6094,5683,13292,9533,14256,13390,13546,12563
5-Fluorouracil,AZD4547,HCT.116,digestive_system,8239,11342,11309,11145,11309,7606,6064,8273,8239,8067,9542
5-Fluorouracil,AZD4547,HCT.15,digestive_system,9615,9053,8626,9021,8626,8742,7953,9457,9615,9692,9594
5-Fluorouracil,AZD4547,HT.115,digestive_system,4841,13430,13323,13443,13323,3055,4380,4829,4841,5452,5585
5-Fluorouracil,AZD4547,HT.29,digestive_system,13896,7392,7246,7012,7246,14290,8840,15103,13896,13845,12561
5-Fluorouracil,AZD4547,HT55,digestive_system,8724,9951,9724,9902,9724,7673,7204,8267,8724,9222,7927
5-Fluorouracil,AZD4547,KM12,digestive_system,15034,5488,4357,4863,4357,15153,9892,15418,15034,15225,12559
5-Fluorouracil,AZD4547,LoVo,digestive_system,2740,15292,15198,15357,15198,1624,2914,3139,2740,3029,2579
5-Fluorouracil,AZD4547,LS.1034,digestive_system,12791,6866,6363,6646,6363,12506,9232,13176,12791,12590,12557
5-Fluorouracil,AZD4547,LS.123,digestive_system,10041,8604,8033,8497,8033,9375,8293,9374,10041,9987,9939
5-Fluorouracil,AZD4547,LS.180,digestive_system,11056,8054,7461,7901,7461,10643,8698,11311,11056,11094,11212
5-Fluorouracil,AZD4547,LS.411N,digestive_system,11200,7890,7384,7702,7384,10353,8748,11735,11200,11822,9946
5-Fluorouracil,AZD4547,LS.513,digestive_system,12161,7278,6746,7129,6746,12174,9093,11976,12161,11749,12555
5-Fluorouracil,AZD4547,MDST8,digestive_system,14813,5509,4397,4912,4397,14717,9882,15901,14813,15075,12553
5-Fluorouracil,AZD4547,NCI.H716,digestive_system,15150,5660,4752,5041,4752,15421,9813,15378,15150,15002,12551
5-Fluorouracil,AZD4547,NCI.H747,digestive_system,17147,4576,2993,3707,2993,17353,10189,17515,17147,16908,12549
5-Fluorouracil,AZD4547,RCM.1,digestive_system,9289,9018,8510,8999,8510,8025,8053,9462,9289,9174,8963
5-Fluorouracil,AZD4547,RKO,digestive_system,6053,12072,11853,12094,11853,3602,5611,6499,6053,6016,4781
5-Fluorouracil,AZD4547,SNU.81,digestive_system,16695,4810,3499,4020,3499,16901,10093,16983,16695,16470,12547
5-Fluorouracil,AZD4547,SNU.C1,digestive_system,13683,6644,6109,6308,6109,14259,9364,13932,13683,13689,12545
5-Fluorouracil,AZD4547,SNU.C5,digestive_system,15299,5523,4511,4872,4511,15396,9841,15595,15299,15291,12543
5-Fluorouracil,AZD4547,SW1463,digestive_system,12305,7132,6636,6996,6636,12458,9087,11899,12305,12071,12541
5-Fluorouracil,AZD4547,SW48,digestive_system,13879,6190,5269,5731,5269,14042,9638,14032,13879,14269,12539
5-Fluorouracil,AZD4547,SW620,digestive_system,17088,4681,3113,3835,3113,17473,10149,17108,17088,16657,12537
5-Fluorouracil,AZD4547,SW837,digestive_system,4979,13122,12913,13149,12913,2937,4722,5128,4979,5362,4764
5-Fluorouracil,AZD4547,SW948,digestive_system,7722,10264,9931,10287,9931,5458,7034,7709,7722,8262,6323
5-Fluorouracil,AZD4547,T84,digestive_system,15444,6680,6431,6042,6431,16370,9227,16080,15444,14771,12535
MK-1775,Sapitinib,C2BBe1,digestive_system,3135,15454,15462,15459,15462,2042,2656,2794,3135,3230,3835
MK-1775,Sapitinib,CCK.81,digestive_system,404,17939,17939,17960,17939,394,469,451,404,477,598
MK-1775,Sapitinib,CL.11,digestive_system,5714,12347,12183,12377,12183,3540,5334,5954,5714,5724,5416
MK-1775,Sapitinib,COLO.205,digestive_system,2232,15947,15932,15974,15932,1386,2247,2320,2232,2297,2636
MK-1775,Sapitinib,COLO.678,digestive_system,1609,16505,16472,16534,16472,934,1791,1817,1609,1610,1256
MK-1775,Sapitinib,GP5d,digestive_system,1743,16477,16441,16499,16441,1069,1805,2181,1743,1639,1893
MK-1775,Sapitinib,HCC2998,digestive_system,1955,16017,15931,16080,15931,1085,2223,2109,1955,1785,1433
MK-1775,Sapitinib,HCT.116,digestive_system,2345,15998,16003,16004,16003,1331,2180,2722,2345,2545,1873
MK-1775,Sapitinib,HCT.15,digestive_system,1624,16510,16471,16551,16471,993,1776,1851,1624,1419,1795
MK-1775,Sapitinib,HT.115,digestive_system,819,17472,17432,17491,17432,521,936,1153,819,536,878
MK-1775,Sapitinib,HT.29,digestive_system,1361,16845,16843,16879,16843,851,1477,1613,1361,1382,1213
MK-1775,Sapitinib,HT55,digestive_system,3436,14675,14544,14685,14544,1922,3448,3477,3436,3599,2754
MK-1775,Sapitinib,KM12,digestive_system,5508,13497,13532,13417,13532,3778,4308,5488,5508,5586,6800
MK-1775,Sapitinib,LoVo,digestive_system,10669,7775,7148,7649,7148,9178,8869,10834,10669,11004,8154
MK-1775,Sapitinib,LS.1034,digestive_system,261,18096,18111,18111,18111,331,333,336,261,156,293
MK-1775,Sapitinib,LS.123,digestive_system,4563,13615,13408,13597,13408,2558,4363,5027,4563,4830,3215
MK-1775,Sapitinib,LS.180,digestive_system,1529,16699,16662,16725,16662,963,1628,1623,1529,1614,1351
MK-1775,Sapitinib,LS.411N,digestive_system,2130,16096,16047,16119,16047,1294,2152,2600,2130,2300,1734
MK-1775,Sapitinib,LS.513,digestive_system,5353,12722,12507,12769,12507,3105,5088,5154,5353,5668,4687
MK-1775,Sapitinib,MDST8,digestive_system,8278,10034,9660,10023,9660,6893,7237,8109,8278,8565,7551
MK-1775,Sapitinib,NCI.H716,digestive_system,6054,12087,11918,12125,11918,3738,5554,6006,6054,6328,5157
MK-1775,Sapitinib,NCI.H747,digestive_system,1637,16730,16748,16741,16748,1103,1544,1919,1637,1563,1499
MK-1775,Sapitinib,RCM.1,digestive_system,5734,12314,12146,12349,12146,3421,5355,6165,5734,6404,5207
MK-1775,Sapitinib,RKO,digestive_system,6010,11842,11528,11860,11528,3367,5855,6048,6010,6332,3671
MK-1775,Sapitinib,SNU.81,digestive_system,1171,17059,17067,17082,17067,762,1267,1441,1171,1180,1078
MK-1775,Sapitinib,SNU.C1,digestive_system,1354,16942,16948,16982,16948,910,1367,1313,1354,1181,1649
MK-1775,Sapitinib,SNU.C5,digestive_system,6443,11628,11322,11649,11322,3924,5998,6675,6443,6454,4580
MK-1775,Sapitinib,SW1463,digestive_system,1187,17033,16997,17056,16997,748,1329,1146,1187,1423,1180
MK-1775,Sapitinib,SW48,digestive_system,3604,14168,13918,14220,13918,1914,3952,3767,3604,4055,2490
MK-1775,Sapitinib,SW620,digestive_system,3038,15370,15343,15374,15343,1807,2742,3215,3038,3306,3105
MK-1775,Sapitinib,SW837,digestive_system,1404,16737,16691,16764,16691,795,1593,1749,1404,537,980
MK-1775,Sapitinib,SW948,digestive_system,1962,16021,15901,16078,15901,1097,2257,2188,1962,1169,1636
MK-1775,Sapitinib,T84,digestive_system,361,17941,17958,17973,17958,370,454,441,361,157,507
MK-1775,LGK974,C2BBe1,digestive_system,7231,10738,10362,10773,10362,5051,6680,7402,7231,7699,6156
MK-1775,LGK974,CCK.81,digestive_system,6709,12643,12695,12553,12695,5083,4890,8012,6709,6292,6675
MK-1775,LGK974,CL.11,digestive_system,12285,7059,6423,6902,6423,11836,9182,12484,12285,11709,10550
MK-1775,LGK974,COLO.205,digestive_system,6190,13743,13961,13565,13961,4903,3913,7106,6190,5663,7003
MK-1775,LGK974,COLO.678,digestive_system,6811,11940,11880,11854,11880,4609,5571,7320,6811,6687,6179
MK-1775,LGK974,GP5d,digestive_system,5878,12407,12261,12428,12261,3688,5273,5458,5878,5932,5120
MK-1775,LGK974,HCC2998,digestive_system,9403,9604,9446,9562,9446,9683,7337,8657,9403,9401,9496
MK-1775,LGK974,HCT.116,digestive_system,3710,14764,14719,14745,14719,2298,3251,4144,3710,3783,3873
MK-1775,LGK974,HCT.15,digestive_system,6247,12000,11824,11999,11824,4161,5581,5611,6247,6482,6096
MK-1775,LGK974,HT.115,digestive_system,4102,14591,14584,14525,14584,2502,3378,4633,4102,4251,4243
MK-1775,LGK974,HT.29,digestive_system,9662,9152,8853,9123,8853,8910,7793,10294,9662,9490,9945
MK-1775,LGK974,HT55,digestive_system,4130,14432,14377,14364,14377,2374,3570,4288,4130,4463,2974
MK-1775,LGK974,KM12,digestive_system,14087,5935,4912,5443,4912,13889,9745,14409,14087,14462,12533
MK-1775,LGK974,LoVo,digestive_system,7261,10591,10161,10636,10161,4669,6865,7948,7261,7685,5030
MK-1775,LGK974,LS.1034,digestive_system,2737,15925,15894,15882,15894,1918,2282,3001,2737,2886,2276
MK-1775,LGK974,LS.123,digestive_system,4364,13634,13418,13655,13418,2491,4317,4488,4364,5145,3345
MK-1775,LGK974,LS.180,digestive_system,11681,7545,7042,7369,7042,12041,8882,11604,11681,11176,12531
MK-1775,LGK974,LS.411N,digestive_system,6155,12209,12035,12241,12035,4589,5502,5846,6155,6550,6452
MK-1775,LGK974,LS.513,digestive_system,7820,10267,9891,10281,9891,6315,7097,7569,7820,8379,7869
MK-1775,LGK974,MDST8,digestive_system,10809,8803,8587,8622,8587,10651,7867,10745,10809,10531,11632
MK-1775,LGK974,NCI.H716,digestive_system,9998,8956,8623,8862,8623,9129,7866,10516,9998,9630,8603
MK-1775,LGK974,NCI.H747,digestive_system,11285,7875,7285,7689,7285,10557,8778,11144,11285,11199,9880
MK-1775,LGK974,RCM.1,digestive_system,7091,10956,10601,10979,10601,5031,6476,6819,7091,7236,6958
MK-1775,LGK974,RKO,digestive_system,7098,10962,10599,10986,10599,5008,6486,7617,7098,7575,6462
MK-1775,LGK974,SNU.81,digestive_system,9256,9810,9611,9713,9611,8363,7229,9744,9256,9333,8460
MK-1775,LGK974,SNU.C1,digestive_system,4242,15028,15120,14898,15120,2607,2953,4872,4242,4375,3963
MK-1775,LGK974,SNU.C5,digestive_system,12853,6782,6140,6525,6140,12520,9285,13535,12853,12357,12528
MK-1775,LGK974,SW1463,digestive_system,7658,11368,11224,11286,11224,6887,6035,7570,7658,7629,9072
MK-1775,LGK974,SW48,digestive_system,7575,11235,11037,11156,11037,6017,6234,7410,7575,7661,7086
MK-1775,LGK974,SW620,digestive_system,12401,7666,7355,7385,7355,12154,8716,13399,12401,11864,11313
MK-1775,LGK974,SW837,digestive_system,4932,12689,12392,12787,12392,2652,5199,5440,4932,5245,2991
MK-1775,LGK974,SW948,digestive_system,3745,14086,13891,14137,13891,2027,3938,4207,3745,4436,2294
MK-1775,LGK974,T84,digestive_system,3053,16426,16428,16228,16428,1997,1866,3959,3053,3911,3015
MK-1775,AZD4547,C2BBe1,digestive_system,7959,10164,9868,10168,9868,5799,7010,8123,7959,8009,5659
MK-1775,AZD4547,CCK.81,digestive_system,4278,14208,14093,14201,14093,2589,3816,4447,4278,4084,4455
MK-1775,AZD4547,CL.11,digestive_system,10278,7972,7320,7873,7320,8722,8709,10371,10278,10431,7946
MK-1775,AZD4547,COLO.205,digestive_system,2782,15674,15598,15675,15598,1698,2573,2475,2782,2811,2947
MK-1775,AZD4547,COLO.678,digestive_system,4434,13475,13160,13502,13160,2447,4545,4998,4434,4469,3474
MK-1775,AZD4547,GP5d,digestive_system,4917,13116,12819,13142,12819,2800,4777,5228,4917,4933,4055
MK-1775,AZD4547,HCC2998,digestive_system,4347,13818,13628,13832,13628,2457,4185,4492,4347,4459,3287
MK-1775,AZD4547,HCT.116,digestive_system,922,17329,17296,17356,17296,591,1049,1001,922,919,1187
MK-1775,AZD4547,HCT.15,digestive_system,5015,12978,12686,13002,12686,2779,4900,5097,5015,5650,3978
MK-1775,AZD4547,HT.115,digestive_system,2525,15486,15320,15532,15320,1347,2753,2993,2525,2726,1786
MK-1775,AZD4547,HT.29,digestive_system,6544,11460,11235,11503,11235,3917,6003,7174,6544,7194,4488
MK-1775,AZD4547,HT55,digestive_system,3084,15052,14862,15068,14862,1746,3128,3259,3084,3422,2825
MK-1775,AZD4547,KM12,digestive_system,7863,10811,10574,10804,10574,7025,6546,7170,7863,7735,8434
MK-1775,AZD4547,LoVo,digestive_system,8263,10054,9784,10051,9784,6639,7125,8696,8263,8481,6455
MK-1775,AZD4547,LS.1034,digestive_system,1282,17197,17152,17183,17152,829,1206,1328,1282,1640,1403
MK-1775,AZD4547,LS.123,digestive_system,4530,13579,13345,13580,13345,2495,4347,5573,4530,4458,3445
MK-1775,AZD4547,LS.180,digestive_system,8471,9732,9344,9748,9344,7097,7458,8601,8471,8583,7355
MK-1775,AZD4547,LS.411N,digestive_system,2497,15362,15200,15440,15200,1375,2904,2889,2497,2178,1929
MK-1775,AZD4547,LS.513,digestive_system,5906,11986,11665,12007,11665,3348,5747,5771,5906,5934,4684
MK-1775,AZD4547,MDST8,digestive_system,5329,12717,12406,12758,12406,3017,5123,5378,5329,5811,4270
MK-1775,AZD4547,NCI.H716,digestive_system,8064,10213,9888,10199,9888,6171,7060,8218,8064,8074,6493
MK-1775,AZD4547,NCI.H747,digestive_system,5495,12819,12564,12831,12564,3217,5005,5567,5495,5304,4295
MK-1775,AZD4547,RCM.1,digestive_system,4646,13308,13026,13347,13026,2728,4601,4334,4646,4820,4861
MK-1775,AZD4547,RKO,digestive_system,5393,12214,11893,12302,11893,2897,5564,5587,5393,6019,3540
MK-1775,AZD4547,SNU.81,digestive_system,5169,13064,12808,13080,12808,3103,4767,4954,5169,5396,5182
MK-1775,AZD4547,SNU.C1,digestive_system,4833,14047,13934,14000,13934,3057,3951,4016,4833,5090,4582
MK-1775,AZD4547,SNU.C5,digestive_system,9990,8695,8159,8570,8159,8857,8109,10408,9990,9960,8393
MK-1775,AZD4547,SW1463,digestive_system,4745,13519,13263,13513,13263,2760,4468,5124,4745,4712,4820
MK-1775,AZD4547,SW48,digestive_system,5014,13072,12731,13092,12731,2818,4895,5423,5014,5280,4247
MK-1775,AZD4547,SW620,digestive_system,4950,13540,13340,13525,13340,3258,4386,4461,4950,5344,6211
MK-1775,AZD4547,SW837,digestive_system,2463,15487,15344,15546,15344,1336,2757,3057,2463,2897,1990
MK-1775,AZD4547,SW948,digestive_system,2430,15581,15407,15622,15407,1272,2713,2871,2430,2388,1854
MK-1775,AZD4547,T84,digestive_system,880,17592,17552,17571,17552,555,859,1075,880,538,834
SB505124,Taselisib,KM12,digestive_system,9714,10249,10090,10097,10090,10229,6910,10608,9714,9439,11541
SB505124,Taselisib,LoVo,digestive_system,8683,9734,9306,9725,9306,7762,7501,8810,8683,9061,7918
SB505124,Taselisib,LS.1034,digestive_system,2136,16082,15995,16103,15995,1232,2218,2451,2136,2385,1699
SB505124,Taselisib,LS.123,digestive_system,3007,15133,15051,15150,15051,1647,3011,3491,3007,3775,2229
SB505124,Taselisib,LS.180,digestive_system,3327,15446,15426,15358,15426,1973,2716,3616,3327,3600,3067
SB505124,Taselisib,LS.411N,digestive_system,3492,15175,15101,15126,15101,2302,2994,3530,3492,3582,3888
SB505124,Taselisib,LS.513,digestive_system,2151,16138,16101,16140,16101,1226,2110,2895,2151,2392,1870
SB505124,Taselisib,MDST8,digestive_system,9608,10509,10661,10299,10661,10212,6423,9426,9608,8851,12526
SB505124,Taselisib,NCI.H716,digestive_system,4196,14097,13986,14093,13986,2378,3877,4496,4196,4357,3168
SB505124,Taselisib,NCI.H747,digestive_system,13526,6344,5355,5937,5355,13310,9539,13549,13526,13864,12524
SB505124,Taselisib,RCM.1,digestive_system,6637,11407,11072,11436,11072,4179,6179,6713,6637,7111,5375
SB505124,Taselisib,RKO,digestive_system,4287,14352,14255,14339,14255,2946,3711,4604,4287,4135,5348
SB505124,Taselisib,SNU.81,digestive_system,13022,6645,5868,6351,5868,12660,9368,12982,13022,12998,12522
SB505124,Taselisib,SNU.C1,digestive_system,1632,16596,16557,16613,16557,1020,1716,1910,1632,1603,1436
SB505124,Taselisib,SNU.C5,digestive_system,10673,8302,7725,8129,7725,9875,8416,10449,10673,10895,11008
SB505124,Taselisib,SW1463,digestive_system,2305,16338,16307,16296,16307,1466,1962,2428,2305,2574,3027
SB505124,Taselisib,SW48,digestive_system,5137,13851,13833,13782,13833,3409,4020,6373,5137,4391,5248
SB505124,Taselisib,SW620,digestive_system,14424,6075,5063,5545,5063,14735,9628,15170,14424,14545,12520
SB505124,Taselisib,SW837,digestive_system,6090,12559,12474,12477,12474,3612,5133,6836,6090,6208,4809
SB505124,Taselisib,SW948,digestive_system,3769,14090,13845,14143,13845,2139,3979,3764,3769,4338,3224
SB505124,Taselisib,T84,digestive_system,6145,13386,13351,13270,13351,5130,4441,5972,6145,5860,7621
SB505124,SCH772984,C2BBe1,digestive_system,2704,15823,15797,15802,15797,1648,2384,3054,2704,2975,3012
SB505124,SCH772984,CCK.81,digestive_system,7538,11542,11335,11525,11335,7524,5954,7355,7538,7188,10016
SB505124,SCH772984,CL.11,digestive_system,5830,13095,13129,13022,13129,4227,4574,6271,5830,5982,6644
SB505124,SCH772984,COLO.205,digestive_system,12378,7527,7081,7285,7081,12592,8781,12405,12378,12819,12518
SB505124,SCH772984,COLO.678,digestive_system,11780,7390,6848,7240,6848,11114,8909,11863,11780,12228,10633
SB505124,SCH772984,GP5d,digestive_system,896,17519,17491,17514,17491,675,901,1040,896,497,897
SB505124,SCH772984,HCC2998,digestive_system,7044,12118,11999,12045,11999,6426,5448,6646,7044,7241,8285
SB505124,SCH772984,HCT.116,digestive_system,4587,13865,13759,13864,13759,2841,3985,4837,4587,4166,4529
SB505124,SCH772984,HCT.15,digestive_system,2776,15849,15800,15833,15800,2010,2344,2750,2776,2639,3659
SB505124,SCH772984,HT.115,digestive_system,700,17643,17627,17650,17627,484,773,802,700,548,803
SB505124,SCH772984,HT.29,digestive_system,10362,9379,9292,9210,9292,10240,7449,10720,10362,10064,11647
SB505124,SCH772984,HT55,digestive_system,6778,11587,11314,11594,11314,4512,5995,7514,6778,6952,6474
SB505124,SCH772984,KM12,digestive_system,9183,10770,10727,10596,10727,9177,6415,10164,9183,8690,10906
SB505124,SCH772984,LoVo,digestive_system,9445,9832,9615,9718,9615,9147,7267,9627,9445,8965,9261
SB505124,SCH772984,LS.1034,digestive_system,2155,16136,16138,16132,16138,1243,2096,2474,2155,2391,2107
SB505124,SCH772984,LS.123,digestive_system,1447,16841,16837,16869,16837,907,1494,1687,1447,1599,1441
SB505124,SCH772984,LS.180,digestive_system,7754,11199,10912,11118,10912,6733,6243,7862,7754,7776,7664
SB505124,SCH772984,LS.411N,digestive_system,2574,15803,15714,15811,15714,1650,2406,2541,2574,2478,2933
SB505124,SCH772984,LS.513,digestive_system,1601,16891,16907,16868,16907,1023,1463,2067,1601,1982,1748
SB505124,SCH772984,MDST8,digestive_system,4121,14565,14480,14555,14480,3416,3471,3653,4121,4219,4883
SB505124,SCH772984,NCI.H716,digestive_system,6913,11602,11390,11608,11390,5878,5916,6391,6913,6564,7403
SB505124,SCH772984,NCI.H747,digestive_system,16030,5271,4036,4565,4036,16326,9839,16767,16030,15660,12516
SB505124,SCH772984,RCM.1,digestive_system,8961,9358,9023,9375,9023,8046,7616,9390,8961,8962,8965
SB505124,SCH772984,RKO,digestive_system,2772,15527,15442,15559,15442,1881,2646,2852,2772,2966,2930
SB505124,SCH772984,SNU.81,digestive_system,13094,6713,5937,6412,5937,12688,9301,13487,13094,13126,10779
SB505124,SCH772984,SNU.C1,digestive_system,6343,12204,12174,12211,12174,4204,5297,6007,6343,6304,5463
SB505124,SCH772984,SNU.C5,digestive_system,6598,11380,11031,11422,11031,4172,6138,6512,6598,7113,5492
SB505124,SCH772984,SW1463,digestive_system,1840,16472,16450,16483,16450,1171,1801,1840,1840,1607,2046
SB505124,SCH772984,SW48,digestive_system,1236,17215,17233,17219,17233,841,1117,1726,1236,1394,1667
SB505124,SCH772984,SW620,digestive_system,14772,6125,5174,5572,5174,15424,9574,14975,14772,13885,12514
SB505124,SCH772984,SW837,digestive_system,7159,11281,10957,11246,10957,5128,6244,8148,7159,7415,6693
SB505124,SCH772984,SW948,digestive_system,5037,12707,12461,12792,12461,2726,5043,5122,5037,5771,3150
SB505124,SCH772984,T84,digestive_system,7677,11656,11445,11587,11445,7924,5874,6924,7677,7903,10477
SB505124,Sapitinib,C2BBe1,digestive_system,1978,16516,16509,16500,16509,1198,1732,2312,1978,1990,1743
SB505124,Sapitinib,CCK.81,digestive_system,2580,15864,15816,15893,15816,2023,2285,2152,2580,2535,3035
SB505124,Sapitinib,CL.11,digestive_system,8627,10010,9815,9973,9815,7978,7027,8549,8627,8225,9583
SB505124,Sapitinib,COLO.205,digestive_system,8886,9923,9553,9870,9553,8989,7208,8140,8886,9465,10510
SB505124,Sapitinib,COLO.678,digestive_system,7814,10535,10167,10541,10167,6408,6783,7433,7814,7730,7934
SB505124,Sapitinib,GP5d,digestive_system,1088,17246,17239,17255,17239,718,1105,1171,1088,1420,1400
