Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
Vorinostat,7-Ethyl-10-hydroxycamptothecin,A2780,urogenital_system,5.172197061,4.1821194,6.6641726,6.811094,6.6602826,5.5237217,7.1643276,3.669687,3.3783293,4.7525597,4.1460214,8.133182,6.4643326,6.0462894,2.5889406,5.5925136,4.314548,4.8410053,4.1693435,5.931267,5.9500313,5.3150706,4.856705,5.604184,6.062701,4.6281714
Vorinostat,temozolomide,A2780,urogenital_system,-24.24072721,-21.74921,-30.004162,-29.282867,-17.256569,-24.758814,-33.744835,-24.178434,-20.918974,-14.652556,-21.048466,-10.337682,-11.485913,-23.72319,-30.534168,-14.926741,-24.863832,-24.288353,-18.277473,-10.926246,-16.583822,-15.311624,-10.860381,-23.031736,-18.801502,-31.693441
5-Fluorouracil,915019-65-7,ES.2,digestive_system,-2.297550379,-1.5108037,2.6530976,0.27933344,-1.2304969,1.2254763,-1.4549019,2.2948956,4.734958,-0.33469644,4.629408,4.2105145,2.2838519,3.069757,0.1502567,1.1353366,3.1030257,5.4822307,2.9089136,0.7915646,4.093641,6.0899925,4.58082,4.706057,3.9724026,5.424414
5-Fluorouracil,Bortezomib,ES.2,digestive_system,3.175946657,-5.364927,-2.523718,-2.9004223,-3.1546652,-0.9269696,-0.60001254,-1.7293098,-1.8356045,-1.0287352,-2.5278735,2.2205904,-0.08186653,-1.405452,-0.7967346,-2.724936,0.15502389,0.4239292,-2.830417,-0.004319351,-2.510356,-0.85791224,-1.8849528,0.19575343,-0.8674447,-0.4914468
Veliparib,Dinaciclib,ES.2,digestive_system,-49.80258784,-53.909714,-62.824238,-65.627014,-52.265736,-59.715557,-59.520603,-52.216778,-62.99178,-67.832115,-68.51878,-38.561214,-67.20885,-60.697746,-58.778984,-66.415924,-62.81409,-66.96706,-51.358673,-57.664505,-51.96632,-61.35514,-61.061264,-54.623287,-61.341877,-53.31906
Veliparib,geldanamycin,ES.2,digestive_system,-42.17957926,-54.84029,-52.028946,-48.584984,-53.63223,-49.84001,-51.88782,-46.42838,-45.939587,-44.62594,-37.742153,-29.012835,-47.879917,-38.619545,-38.718964,-38.78498,-46.23851,-47.597588,-49.770626,-53.47953,-37.358173,-45.30289,-38.32492,-49.066395,-41.47335,-25.998009
Veliparib,topotecan,ES.2,digestive_system,-36.06438036,-30.042894,-41.21285,-42.072266,-31.665672,-18.585768,-2.3278503,-23.307232,-33.81459,-41.67661,-29.392344,-41.1566,-47.821716,-10.692751,-12.745207,-39.01538,-37.087162,-44.8199,-29.798695,-43.707344,-35.721443,-39.304432,-34.579773,-34.14889,-39.31474,-21.36611
MK-1775,Dinaciclib,ES.2,digestive_system,-5.23573216,-0.41150954,-1.1056582,-1.3660649,-0.10772568,0.015834302,-1.7913274,-1.8551384,-0.4668648,-0.8801204,-1.371214,-1.0248028,-0.20632657,-1.3553859,-0.28720558,-2.285255,-0.28565222,-0.29434976,0.48563677,-2.622364,-3.5643473,0.004974892,-1.4107085,1.0081857,-0.18220282,-2.1785562
MK-1775,Lapatinib,ES.2,digestive_system,-14.72704739,-13.008535,-15.980322,-12.9516,-11.496529,-14.540796,-9.756556,-3.41727,-13.597673,-12.24982,-2.7424085,-3.651296,-11.174229,-8.86311,-4.945775,-5.9058757,-9.567627,-14.959594,-10.617176,-12.608218,-7.33487,-15.533095,-15.84646,-12.574667,-7.209016,-10.444692
MK-1775,Deforolimus,ES.2,digestive_system,11.34853158,5.5926013,9.342984,3.453619,7.573842,8.153596,6.157776,7.3597403,9.505054,12.862403,6.7898183,7.4230146,7.93069,8.220336,10.355622,4.478906,9.048678,10.839348,7.9221044,8.903563,6.413305,8.971851,1.5345396,10.348624,5.320208,4.8945017
MK-1775,391210-10-9,ES.2,digestive_system,6.085094702,5.1825867,2.7779202,6.9175143,6.529217,9.229033,6.1781445,7.0106716,5.440943,7.183582,5.730094,0.89661777,5.5651793,5.807946,3.3695388,6.1913614,5.47238,6.7540116,5.6889257,3.279148,4.05401,6.8630114,2.105686,8.111871,4.161649,1.5742923
915019-65-7,Sorafenib,ES.2,digestive_system,4.684886259,1.6815947,4.252821,2.518291,1.0857904,1.109988,3.4706655,5.345169,-1.7840693,4.1758246,1.0580597,2.1123059,-1.7131803,5.2591047,5.000569,2.51509,6.1381383,3.680791,4.8113036,1.1725913,8.277589,9.284464,3.1424284,5.8044868,2.4349084,8.141957
Bortezomib,Veliparib,ES.2,digestive_system,-68.42612469,-62.86809,-71.253265,-71.02104,-64.24704,-67.55141,-65.13124,-66.70358,-64.69297,-68.750984,-57.553005,-61.09463,-60.4109,-65.563995,-46.39218,-56.7545,-62.053715,-73.318474,-55.183285,-59.371822,-45.99903,-59.087208,-64.62583,-66.58721,-65.050514,-31.647047
Bortezomib,891494-63-6,ES.2,digestive_system,-1.27882941,-3.6367311,-3.3789372,-3.441207,-0.64986855,0.18066896,-0.037370957,-1.6370497,1.1824645,-0.6513779,-3.9075675,-3.4275706,-0.6510921,0.2804022,-1.3678819,-2.2096214,-2.154412,-5.0979023,0.79587835,-6.483176,3.6989412,0.3236619,-2.5316837,-1.1325443,-3.9488852,-1.5342513
Carboplatinum,MK-2206,ES.2,digestive_system,-2.499377795,1.8699601,-0.7552214,-3.0693479,1.8860974,-3.3312635,-1.9372692,4.8186007,-0.9670974,-1.9097219,-0.8018781,-1.3903288,-6.375001,-4.75299,-2.3958788,-1.725841,0.8059568,1.1141592,5.35805,-5.021199,3.0645907,-0.7173393,2.8982496,-5.507136,-6.4502716,1.4248269
Carboplatinum,Deforolimus,ES.2,digestive_system,6.643914559,4.3460064,2.7457478,3.6475704,-2.8579466,-2.0711617,-1.4928054,-2.9657824,0.9982132,-2.8982575,-3.40397,1.2487586,1.8186117,0.23900586,-0.8108096,1.3381748,-0.7524047,-2.5660875,-2.0772595,0.8030357,1.8158025,1.495606,-0.40048108,1.4606227,-3.4743116,1.467406
Carboplatinum,Sorafenib,ES.2,digestive_system,-8.113773376,-1.8302029,-2.3924155,-0.8679333,0.6762081,-5.26513,-2.3147266,-0.975797,-1.9964677,-4.360151,-1.9697263,-1.3510805,-1.827603,-6.371989,-4.387004,-2.3081777,-1.8894105,-1.2365518,0.27939737,-4.6061196,-2.4683526,0.41846803,0.7740755,-1.5808175,-2.4560554,-2.543486
Carboplatinum,Vorinostat,ES.2,digestive_system,-0.952431817,-5.8349104,-6.2521133,-4.8079996,-6.858111,-9.245276,-6.7282715,-7.6286335,2.6441731,-7.1437664,-7.279328,-7.773919,-1.5266727,-4.015906,-3.527439,-3.531522,-7.910627,-1.8315958,-1.3884703,-1.082146,-0.6232797,0.4033852,-5.323618,-9.450131,-5.8267736,-2.317571
cyclophosphamide,Lapatinib,ES.2,digestive_system,-9.050488105,-11.857351,-6.8147655,-15.538191,-15.130538,-12.620926,-8.349561,-9.681362,-12.856232,-11.336787,-12.801055,-14.3271,-13.649279,-15.055429,-22.969044,-20.16645,-9.546558,-7.363004,-12.005434,-15.001483,-20.767622,-7.1954436,-6.3401623,-7.499962,-11.069217,-11.909305
cyclophosphamide,Niraparib,ES.2,digestive_system,-26.04419673,-24.715986,-19.963037,-20.455687,-20.902323,-11.635093,-8.059081,-16.194881,-9.500565,-8.56679,-19.841398,-21.96415,-23.496649,-5.284135,-17.865839,-23.768507,-18.884153,-21.20025,-24.70515,-12.418033,-27.299297,-30.044453,-7.470268,-16.223566,-23.65203,-20.810432
cyclophosphamide,MK-5108,ES.2,digestive_system,-7.201791314,-15.090192,-3.3644335,-7.0811143,0.3737805,-6.9183846,-11.5365305,-7.396991,-9.994732,-6.744581,-11.642081,-22.375544,-9.234396,-5.316023,-16.125694,-8.724785,-6.221804,-5.2441106,-6.981429,-7.1853204,-16.353674,-14.594937,-6.905852,-6.6146083,-3.6630461,-15.696016
cyclophosphamide,Sunitinib,ES.2,digestive_system,-20.02040082,-20.064129,-18.973482,-23.093475,-19.865707,-21.437918,-13.02183,-39.20172,-7.7297406,-23.32295,-17.635374,-24.453613,-8.617983,-5.9397326,-32.9845,-23.59678,-18.118238,-18.76998,-20.437523,-27.91104,-27.273895,-21.075855,-13.830934,-15.99124,-12.271066,-11.203045
Dasatinib,Deforolimus,ES.2,digestive_system,6.031759108,0.6322947,4.040075,-1.2926638,3.0170906,3.7505407,-4.385958,2.658299,6.4719815,0.14241497,5.281839,5.4336877,0.1384332,1.5129744,3.5889072,2.943374,1.356869,1.7890892,1.6529101,4.2199855,3.8857207,0.9270891,3.3214653,3.145099,1.5156158,-1.2707212
Dasatinib,7-Ethyl-10-hydroxycamptothecin,ES.2,digestive_system,-16.73550469,-18.138914,-15.318354,-15.044867,-14.055836,-17.419205,-18.302053,-14.634303,-8.055671,-12.946323,-15.168155,-8.327503,-15.270292,-13.65299,-12.132226,-10.098645,-21.86358,-14.41112,-18.62855,-11.508302,-17.699049,-18.540674,-9.288884,-14.512543,-13.495966,-16.084082
dexamethasone,915019-65-7,ES.2,digestive_system,-47.75331999,-38.224422,-50.733925,-54.94931,-36.435352,-50.26443,-39.20619,-42.562504,-37.690273,-46.37013,-50.4529,-39.15259,-43.622982,-47.94654,-46.817524,-51.77993,-42.540966,-40.616894,-42.758648,-38.53837,-32.73312,-41.489773,-33.907883,-46.237297,-45.418278,-46.21777
dexamethasone,L-778123 free base,ES.2,digestive_system,-28.89300821,-26.49193,-27.111502,-24.779095,-20.30415,-25.273977,-26.84789,-21.919083,-12.036257,-26.30522,-33.61542,-15.409825,-24.022676,-21.248716,-19.713772,-23.343979,-18.913952,-18.898438,-26.805157,-20.466717,-17.671188,-19.626143,-25.560223,-15.829497,-28.496006,-24.16916
dexamethasone,MK-2206,ES.2,digestive_system,-13.64996062,-14.633045,-21.290504,-29.809652,-20.58188,-22.109455,-20.109379,-14.067491,-19.024961,-18.09445,-22.664207,-25.048418,-25.947046,-19.357664,-21.093763,-21.223833,-22.540037,-20.255262,-14.435273,-19.733551,-20.874422,-23.388502,-14.489557,-18.169928,-14.746386,-24.840694
dexamethasone,MK-5108,ES.2,digestive_system,-17.35858819,-15.706222,-19.40203,-17.31365,-9.5623,-15.418271,-21.582903,-19.69834,-8.18623,-15.741177,-15.328706,-29.988375,-22.012579,-9.925224,-12.084739,-17.226387,-16.084225,-13.924297,-10.6131,-16.299623,-20.099163,-28.97031,-18.31549,-17.899887,-15.43272,-23.783777
dexamethasone,Sorafenib,ES.2,digestive_system,-9.896116737,-17.050724,-15.045875,-14.206372,-11.272134,-16.767115,-16.372646,-14.254374,-13.248951,-17.913158,-20.461596,-18.7706,-21.715752,-20.423254,-15.884287,-18.220442,-18.371473,-7.731167,-14.101419,-18.375956,-17.124897,-17.813492,-25.241405,-12.639359,-5.3240848,-19.699917
doxorubicin,Veliparib,ES.2,digestive_system,-38.29628117,-55.636444,-58.740105,-57.846706,-49.75847,-57.80052,-57.13458,-55.7793,-49.867325,-61.531494,-57.216328,-57.098156,-52.92643,-46.329494,-45.117073,-50.65628,-55.977406,-54.863403,-54.913742,-55.463486,-37.545048,-53.433502,-47.33313,-27.302076,-36.12528,-36.6378
doxorubicin,L-778123 free base,ES.2,digestive_system,-12.57557125,-2.077358,-1.9106109,-2.5338964,-8.449026,-6.3084817,-1.096088,-4.911436,-2.1761873,-3.9248867,-1.6975789,-1.9136232,-4.2962956,2.3406227,-0.5165229,-1.147506,-5.7664843,-5.6622543,1.3695275,1.0926121,-1.9599065,-0.20137642,-1.4498976,-4.080219,-0.73291767,-2.0869865
doxorubicin,Lapatinib,ES.2,digestive_system,-23.35105365,-17.886513,-17.707428,-16.374966,-20.840782,-17.929081,-7.0126038,-17.29898,-13.65892,-13.3497305,-17.297281,-6.465629,-17.202915,-12.7703705,-12.877137,-17.260548,-9.433884,-18.192547,-11.441087,-6.4886374,-14.204619,-13.4493685,-12.777951,-19.061682,-9.699043,-20.752756
doxorubicin,MK-5108,ES.2,digestive_system,-22.99567487,-14.007904,-11.2274,-10.867536,-10.765724,-13.684484,-9.466918,-7.417327,-8.8403425,-14.876737,-13.911103,-6.537427,-9.625027,-8.238082,-7.5620356,-8.756971,-11.146831,-14.965182,-7.879837,-10.612888,-10.579605,-8.132683,-6.2770543,-6.4095907,-5.849398,-10.061651
doxorubicin,Deforolimus,ES.2,digestive_system,-2.71541192,1.6685339,0.26364303,0.91973966,0.25389624,0.763187,-1.6532162,1.0872618,2.061226,-0.054381717,0.29291046,0.5019971,-1.5022906,3.2112074,1.307105,-0.3752646,-0.8602979,-0.2013823,-2.681762,0.35630727,-1.4441411,-2.291182,-0.34750473,-0.5727216,2.7167792,-1.4653958
Erlotinib,Dinaciclib,ES.2,digestive_system,-16.41695809,-3.728452,-2.406986,-5.8048553,-0.45923722,-6.371416,-3.3060327,-1.0342511,-0.962407,0.8854683,0.20958096,-3.8937469,-0.5681983,0.1791475,1.347604,-1.7522206,-4.858493,-0.6232303,-0.88413125,-0.9955525,-1.9602064,-0.86942554,-0.71185344,-1.9136801,-0.55535716,-4.8044605
etoposide,915019-65-7,ES.2,digestive_system,-2.690187921,3.4970489,5.127179,2.6527307,4.2755623,3.994288,5.332113,6.7588363,6.191004,4.6155376,1.9550871,3.1594362,5.0650992,5.8212695,4.615459,2.2967367,2.2918975,3.8455803,5.2767715,4.367943,3.5485234,3.4804425,5.469308,5.2820215,3.5027406,3.3704305
etoposide,Erlotinib,ES.2,digestive_system,3.960487707,-0.45351446,-1.1332462,-1.7731774,-0.57376194,3.4210634,1.0854037,3.3814101,-2.3307574,-0.8247545,1.7495654,0.90829563,1.9643565,4.484892,1.664344,-0.16964762,-0.652421,2.22145,1.9834118,2.9148057,0.84198165,6.0975323,2.0511653,0.9576545,1.3980639,0.8713469
etoposide,MK-5108,ES.2,digestive_system,-1.97256307,-3.5302107,-0.18731494,-8.7393675,-10.637752,-11.015038,-1.2145001,-3.5543933,-8.621404,-11.565997,-14.707388,-3.636411,-16.191786,-7.850432,-7.45536,-2.7665517,-6.2458353,-14.582106,-13.436814,-8.990539,-14.075394,-5.4615245,-10.4354,-9.805122,-1.6567893,-8.326455
etoposide,Sunitinib,ES.2,digestive_system,-9.298545055,-1.0837531,2.926828,-6.429782,-9.350652,-2.0990002,0.61441547,1.7493342,-2.0750558,-0.08201508,-0.11873188,0.003134865,2.0001957,0.774014,-5.2413487,-1.8888404,-1.6878763,-1.6838582,-4.9121656,-3.847519,-1.2355158,1.4954214,-1.1702828,-3.5024858,-0.6255567,-3.8610156
geldanamycin,7-Ethyl-10-hydroxycamptothecin,ES.2,digestive_system,-1.313641412,-0.04282545,-1.5403695,0.09007458,1.2021052,-0.16988173,-0.07849955,0.2150865,-0.87858856,-0.4561479,-2.344424,1.3479102,-0.22134769,0.71951103,-0.99406165,-1.1678433,0.7592809,2.7894688,0.5495459,-1.0337447,1.3141266,2.1582975,0.070252866,1.9146082,1.1976963,-1.3474371
gemcitabine,Veliparib,ES.2,digestive_system,-13.8695641,-40.935673,-14.998612,-34.49865,-37.857975,-37.1755,-36.092323,-39.792545,-31.807045,-28.480036,-29.955364,-13.761025,-32.526447,-6.2393866,-20.79894,-29.492054,-20.415236,-18.57444,-27.060013,-23.064625,-15.503915,-28.216255,-40.189537,-21.199577,-16.48366,-16.685684
gemcitabine,MK-1775,ES.2,digestive_system,0.424530214,-1.1175221,1.7442245,2.0147634,1.1101143,1.2413402,-2.3213353,2.817734,-0.08611372,0.91503567,3.4316685,0.23585092,2.2538898,1.4995877,-0.5637527,2.1015954,-2.3339863,2.9728284,-1.2811258,-1.0675639,-3.332165,0.29739252,0.94345456,-0.19533592,0.40366247,3.619453
gemcitabine,Niraparib,ES.2,digestive_system,-3.261710888,-3.1774998,-4.615092,3.9304273,-1.8509698,-1.2653675,-1.6693592,1.4123751,-5.0067763,-6.045541,-2.8928578,-3.0492892,-3.9313214,-0.39697257,-2.9025245,-0.7687981,-0.4935026,-0.7247313,2.3988028,-1.506972,-0.18203726,-1.9122005,-7.3842144,-3.1887836,-2.0549338,2.8046415
gemcitabine,temozolomide,ES.2,digestive_system,-7.632704727,-6.649221,-17.27701,-2.1347017,-4.6120033,-5.352923,-3.282768,-7.849153,-5.442523,3.2791624,-5.239138,-3.6186037,-5.6111617,-6.1004786,-4.82748,-6.424192,-8.072626,-3.893831,-9.873651,-9.283606,-1.9814717,-6.686579,-13.144158,-3.7652364,-9.473794,-6.5725446
L-778123 free base,Veliparib,ES.2,digestive_system,-24.09062329,-14.770207,-22.017916,-17.25386,-18.479174,-15.614306,-12.797698,-12.877323,-16.284706,-21.444813,-22.710918,-10.20493,-17.3718,-8.881141,-15.629496,-14.999066,-15.329991,-18.170717,-14.866329,-13.440057,-10.935115,0.29690093,-21.277166,-17.46796,-13.334676,-23.251698
L-778123 free base,Dasatinib,ES.2,digestive_system,5.122482479,2.2682607,-3.5423746,1.1988959,0.5546754,-3.593772,1.5005134,4.4018154,3.2638147,1.4896984,-6.9850416,-0.8210419,-2.4135437,2.1939013,-1.7348375,-4.66232,0.61494374,-2.6768186,2.513605,-2.4223669,-0.18634039,3.8569996,-1.2008421,-1.7820556,0.13882929,1.7483524
L-778123 free base,Erlotinib,ES.2,digestive_system,3.484990508,0.97558755,1.0686389,0.92776555,7.6177816,-2.713573,-5.0966864,4.4238257,1.1230918,-0.14374782,0.7391782,2.2096496,0.1093362,1.2335893,3.4363685,-0.3418718,7.172042,-0.5529735,3.9666643,-0.5311991,0.8849716,0.47901335,3.5872335,3.0508723,3.690967,2.4311466
L-778123 free base,gemcitabine,ES.2,digestive_system,-3.161781244,-1.328998,-2.0101714,0.45899227,-2.9447513,-1.4876359,0.6158783,-4.367047,-3.8388984,1.7055231,-4.2070494,2.505644,0.5558573,1.7092799,2.0510278,-1.8701909,0.62919545,-2.6312735,-0.6701228,1.0799636,-3.8088017,-2.0986502,-0.44451663,0.33719033,-1.3800281,4.202005
L-778123 free base,891494-63-6,ES.2,digestive_system,4.641844408,1.6872505,2.4399118,-0.012327634,0.68371904,-0.01083453,-0.42855087,1.2954637,-1.722674,1.5858111,5.127388,-0.9166965,6.270228,2.6102786,7.6265097,-0.8303988,-1.3608416,-3.516226,-1.0639461,-2.8054128,4.4349847,2.2134118,-3.2139647,2.10078,-0.27645385,-0.45760286
L-778123 free base,vinorelbine,ES.2,digestive_system,-0.039034848,-0.5191097,-3.4909542,-2.4340918,-2.0873435,-5.1025934,-1.0985763,0.94265574,-1.0588665,-0.96438974,0.72628784,-1.3654113,-3.294634,-4.0580482,-2.4698777,-3.9079578,1.8908912,1.1309465,0.6611333,0.087642685,-0.3093589,1.5064585,-0.6399121,1.4044538,-2.5978007,1.4467242
Lapatinib,Erlotinib,ES.2,digestive_system,-5.725254553,-10.847765,-7.637059,-5.7966146,-4.5053344,-5.78144,-13.131454,-3.7970502,-9.30491,-2.9077413,-2.0671365,-6.058402,-7.896051,-1.2577521,-8.854909,-1.9154851,-1.7320309,-10.88043,-0.39962518,-4.310574,-7.6417427,-13.642602,-1.7988557,-6.3977127,-2.9999704,-6.467884
Lapatinib,MK-2206,ES.2,digestive_system,5.432641263,-7.6824474,-8.856092,-5.9275055,-4.7367325,-5.5817604,-6.81131,-5.8312006,-6.453188,-6.0477977,-5.5539227,-5.0603337,-10.379885,-3.608192,-18.031359,-13.666885,-0.58550286,-4.8965106,0.3967973,-5.0068016,-11.700031,-8.295797,-2.2779596,-16.109486,-2.5686607,-3.0802627
Lapatinib,891494-63-6,ES.2,digestive_system,-16.47442397,-12.6823015,-15.065775,-7.6696076,-11.857515,-10.980115,-13.875632,-19.897495,-15.215136,-15.179842,-7.2962446,-9.859374,-5.279509,-8.842992,-16.712461,-9.26379,-8.111113,-11.587128,-8.074586,-9.783112,-9.965418,-8.567218,-12.59533,-15.046065,-12.470761,-13.1171255
Lapatinib,topotecan,ES.2,digestive_system,-14.33390825,-13.26603,-9.456684,-13.738976,-13.97003,-15.834985,-7.0574527,-17.569094,-8.187071,-17.03669,-16.317125,-3.8954842,-15.302676,-9.310416,-13.684209,-11.597234,-11.411567,-15.514102,-7.998713,-7.5309987,-4.2351513,-9.76005,-14.819618,-18.477488,-6.160008,-13.105505
metformin,Dinaciclib,ES.2,digestive_system,-23.24374877,-28.803873,-29.827412,-31.629316,-29.067646,-28.547134,-33.737453,-47.662266,-61.881695,-39.565147,-41.72292,-34.961235,-53.58088,-27.387491,-46.292,-44.118683,-45.514732,-34.914177,-39.26141,-45.51942,-44.886837,-47.296425,-34.381107,-35.935684,-41.690414,-35.708252
metformin,MK-2206,ES.2,digestive_system,-0.657091006,-6.2111783,-3.49468,-20.91759,-4.70498,-12.626094,-8.522299,-1.7396674,-7.498011,-0.5129701,-10.639705,-15.70765,-15.114513,-7.9999633,-11.566272,-12.904207,-10.709171,-7.434608,-2.7811406,-9.849918,-8.42226,-11.055584,-1.1714697,-14.435666,-3.1149502,-6.153204
metformin,391210-10-9,ES.2,digestive_system,-22.26892446,-32.62903,-30.479544,-24.0341,-42.371487,-24.10698,-23.543507,-30.639046,-28.241287,-25.757624,-36.55934,-14.01433,-23.863035,-32.74023,-22.921047,-20.501328,-31.743042,-29.461626,-20.620855,-31.956484,-32.12007,-25.631298,-14.869833,-31.176298,-38.46196,-29.328833
metformin,Sorafenib,ES.2,digestive_system,-32.75959478,-8.083526,-12.188628,-17.183624,-14.51003,-11.16525,-10.74143,-7.721356,-13.148954,-15.067397,-12.428945,-11.575343,-20.469376,-14.40466,-6.4119487,-9.739455,-19.493063,-18.976315,-2.7512112,-8.200957,-8.9261675,-5.918421,-13.98426,-12.339449,-2.0081227,-17.154371
methotrexate,Bortezomib,ES.2,digestive_system,-4.590753038,-6.9329133,-4.3689218,-6.695869,-7.703437,-8.122822,-5.6401362,-5.6048946,-7.727477,-3.3862643,-6.678879,-9.555026,-8.951738,-5.7558727,-2.7267585,-5.4843,-3.7506392,-6.7402997,-7.7130613,-6.0692167,-6.5317497,-4.5295577,-4.5355434,-1.4354655,-4.975823,-6.646646
methotrexate,Dasatinib,ES.2,digestive_system,-29.42756547,-11.407198,-16.469288,-14.628289,-16.567095,-16.205158,-12.888703,-13.29752,-8.826064,-9.448991,-17.178564,-8.243,-11.772494,-10.5636835,-12.207426,-11.2892065,-18.130278,-10.415823,-18.732485,-8.470407,-7.7453656,-14.818034,-15.244506,-5.2402864,-18.62862,-18.47352
methotrexate,geldanamycin,ES.2,digestive_system,-8.179760488,-5.409294,-5.3044515,-7.9299865,-6.465634,-3.1754436,-4.620179,-8.579172,-7.5215077,-7.627763,-4.4241652,-9.761173,-6.955685,-7.381419,-6.0978284,-8.442337,-5.1180997,-9.159853,-9.546403,-6.6154146,-6.6560926,-7.310633,-11.63686,-5.7588987,-3.272999,-3.288402
methotrexate,L-778123 free base,ES.2,digestive_system,-12.32968849,-5.927057,-5.8617635,-8.661292,-15.254861,-10.642339,-7.8725934,-11.05456,-13.467,-3.2746046,-10.73632,-6.288641,-6.6008887,-3.601047,-3.9158435,-6.5435934,-7.688783,-3.1614344,-10.396339,-4.9169755,-4.6886315,-6.8479795,-5.3425446,-5.93138,-6.466524,-3.8317916
methotrexate,891494-63-6,ES.2,digestive_system,-5.006623123,-3.0198467,-10.507722,-9.864189,-5.826445,-6.208142,-6.620179,-10.001237,-11.180677,-6.2101226,-9.169377,-13.330901,-3.8964102,-6.1082354,-5.257755,-4.751201,-4.21545,-4.1526103,-4.4921875,-8.119285,-2.9814296,0.4322677,-4.681528,-5.7281256,-2.0102923,-8.647298
methotrexate,temozolomide,ES.2,digestive_system,-10.76524266,-12.430652,-17.044184,-8.6245985,-11.132317,-10.329258,-5.9572153,-11.261672,-14.80954,-9.469327,-8.849185,-9.600678,-18.257946,-9.190004,-13.364655,-7.1144857,-10.643025,-5.1042433,-9.349011,-10.053993,-4.713198,-10.506005,-21.259266,-10.722906,-12.968048,-15.844871
mitomycin C,Erlotinib,ES.2,digestive_system,-8.435899704,-2.168963,-0.29662752,0.98254555,2.6713529,2.5419257,4.149205,0.07313551,3.6775575,2.591033,1.8244792,2.5225763,4.3457594,-0.8426278,0.45409858,-0.12506574,2.8705485,3.4653099,3.546911,-0.002868112,5.898832,6.93042,1.5274314,5.8440075,1.3890059,-0.6062002
mitomycin C,L-778123 free base,ES.2,digestive_system,-7.817584761,1.1822488,6.611954,0.39230344,3.7082977,1.2085903,3.0524147,-2.6630263,3.3106687,1.1648916,2.9491432,4.712986,4.1913104,3.2023492,6.1941915,1.0374887,-1.0069617,1.2481143,5.615233,4.1666427,0.6782479,2.4983468,5.1960297,3.7653012,-1.2682419,4.3470583
mitomycin C,temozolomide,ES.2,digestive_system,4.498345243,-6.15685,-2.3610928,-10.180452,-6.7532587,-12.133981,-4.639487,-3.5925667,-5.9676685,-8.359137,-4.121872,-5.478376,-8.909646,-5.254145,-6.9938903,-6.095715,-1.2111958,-4.475422,-6.4844365,-7.5362067,-0.98385787,-1.625331,-8.803863,-9.60307,-10.372784,-16.12418
mitomycin C,Vorinostat,ES.2,digestive_system,11.06091423,2.4528766,3.933092,2.0782092,5.4286866,2.9518962,4.1620874,4.4915977,6.449138,4.805487,4.710314,3.5358107,7.407417,2.249033,1.2236754,4.4453197,6.929674,3.4701016,0.14730865,1.5098522,4.0795064,4.714462,4.0919394,3.990633,2.5117612,6.0679407
MK-2206,915019-65-7,ES.2,digestive_system,-15.36474962,-9.133755,-10.189866,-2.1366062,-6.713086,-5.099905,-10.871929,-6.11174,-6.321313,-0.12698115,-3.2593048,3.509017,-4.074469,-5.0017567,-2.2649035,-0.43985403,-5.9865985,-6.64488,-3.7898068,-0.62390685,-1.3435632,-0.84951544,0.1428363,2.3829615,3.4180012,0.023883492
MK-2206,Bortezomib,ES.2,digestive_system,-20.64277853,-8.128776,-4.499841,-6.654247,-4.63398,-4.6615005,-8.392459,-3.2785475,-2.5021567,-7.397551,-2.6439378,-1.4841404,-5.9119406,-8.803511,-5.6427703,-4.1524982,0.83125293,-7.18653,-0.48784894,-5.656392,-3.672599,-4.3346114,-6.0300956,-1.3830801,-10.301052,-6.1249433
MK-2206,Erlotinib,ES.2,digestive_system,1.307577454,-4.8093977,-2.4074814,-3.6175997,-0.1058684,-0.8375948,-6.813051,-2.9373004,-1.8516458,-0.24291776,-4.760158,-1.181499,-1.1272558,1.6951364,-2.960443,1.1429267,-1.2629657,-6.087365,-3.3557553,0.13148816,-2.1964982,-6.6971307,5.506668,-4.287479,2.459334,-3.1177564
Niraparib,Dinaciclib,ES.2,digestive_system,-5.177391012,-4.870314,-1.7440131,-4.733654,-1.7062199,-4.745486,-4.8467464,-3.6924062,-6.6378465,-8.715159,-9.428975,-2.6448746,-5.4774933,-3.8422542,-5.4178877,-6.799594,-4.392345,-5.0867453,-5.4335017,-4.4122148,-1.3127849,-6.145214,-0.27959144,-5.237555,-1.4676925,-8.209944
Niraparib,891494-63-6,ES.2,digestive_system,-7.869505907,-5.7377,-2.602042,-3.9246943,-4.777855,-5.170513,-4.9414577,-0.6685908,-10.856809,-12.291868,-0.0710559,-3.9342017,-4.401294,-6.5872164,-5.499287,-14.229386,-6.423391,-3.5063376,-5.493408,-1.3964807,-2.7623467,-1.195171,-7.3732967,-5.336018,-6.11938,-5.57344
Niraparib,Eloxatin (TN),ES.2,digestive_system,-9.085373463,-8.785142,-11.548331,-9.048917,-11.022767,-7.304031,-8.520769,-12.36596,-8.742648,-13.761839,-4.3627725,-7.050709,-4.2506285,-4.6272287,-6.6467404,-4.674452,-6.9870286,-5.0682006,-4.1151366,-10.716406,-9.50937,-5.234336,-12.345153,-10.555907,-8.807992,-13.990178
