Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
Carboplatinum,391210-10-9,PA.1,urogenital_system,-1.721718822,6.434248,3.9734032,3.484921,1.6201036,5.8340325,6.475065,2.501037,4.9600825,7.311578,4.663165,0.47553807,2.9716868,3.2853258,1.2193761,0.43990672,4.062758,-1.6874552,4.2808805,7.8650565,-2.1043022,2.2841575,4.2449327,3.7430568,5.8057528,7.2763634
cyclophosphamide,MK-1775,PA.1,urogenital_system,-55.84605547,-22.280882,-30.925661,-22.97109,-32.567284,-19.584963,-20.18,-27.732616,-34.979298,-23.035896,-35.918087,-34.04026,-15.600328,-34.92004,-30.510965,-30.619423,-24.207277,-23.34114,-30.713457,-25.349173,-38.58945,-23.355421,-21.333694,-39.013332,-20.767843,-33.66804
cyclophosphamide,915019-65-7,PA.1,urogenital_system,-38.74775509,-31.052856,-32.43333,-32.558243,-28.361902,-29.93185,-40.164345,-28.061594,-31.359226,-24.720615,-32.827106,-20.421059,-34.016003,-35.70712,-18.5304,-39.732933,-26.256077,-22.021755,-27.49482,-27.86439,-41.227516,-28.195839,-31.589056,-30.255474,-31.13774,-29.635952
cyclophosphamide,geldanamycin,PA.1,urogenital_system,-51.370776,-36.39,-37.613373,-34.153755,-32.889706,-29.608397,-48.353443,-36.71398,-38.73925,-44.836853,-37.00776,-36.396214,-20.97284,-41.68736,-28.566006,-38.125103,-30.487293,-33.38247,-35.24948,-38.53,-22.423439,-36.348537,-32.95244,-33.533875,-30.188278,-39.690613
cyclophosphamide,L-778123 free base,PA.1,urogenital_system,-17.37250625,-19.6435,-21.042112,-24.030281,-20.642624,-12.046854,-22.424995,-17.54918,-17.746622,-17.173185,-22.606714,-21.583517,-23.061388,-19.979408,-16.510426,-22.08977,-19.574547,-9.440138,-19.666712,-17.588615,-23.386778,-44.02512,-9.76061,-16.275995,-22.283672,-17.566454
Dasatinib,Veliparib,PA.1,urogenital_system,-8.547757978,-3.4063146,-7.8096776,-8.29047,-14.95053,-4.1384063,-8.3197975,-11.684942,-8.791132,-8.137248,-6.4220476,-2.894762,-3.9579942,-6.762388,-7.890914,-9.603087,-16.829529,-5.9428887,-2.2471893,-12.42197,-15.17986,-11.398562,-9.621667,-8.37978,-2.321053,-3.2086747
dexamethasone,Veliparib,PA.1,urogenital_system,9.203142843,2.7404027,-1.1489927,1.9628503,5.8871446,3.3702986,3.4232025,0.2382451,-16.609034,1.3221902,5.882082,1.994712,-2.4135926,-10.15449,-6.0761566,8.24323,5.688532,8.47744,10.916666,1.7030487,5.9031286,3.3708107,5.2214437,0.7893783,1.9337031,1.153255
dexamethasone,MK-1775,PA.1,urogenital_system,-42.03714922,-15.581344,-17.49041,-11.939258,-22.590845,-14.722219,-10.669883,-14.097481,-40.082115,-18.076368,-30.882528,-30.763424,-18.726118,-27.628265,-24.76669,-20.771042,-8.167404,-9.239594,-9.536836,-23.109198,-28.1559,-16.709883,-20.306345,-34.33833,-14.242307,-24.208984
dexamethasone,Bortezomib,PA.1,urogenital_system,-41.28760697,-29.283543,-30.347795,-36.872944,-44.401577,-37.628853,-31.77307,-37.17977,-37.392723,-36.792034,-39.435703,-39.41455,-35.739304,-30.00479,-36.49448,-37.34528,-40.69314,-31.987759,-31.185875,-37.964165,-36.73165,-27.2601,-31.073523,-31.635101,-42.82477,-37.141335
dexamethasone,Dasatinib,PA.1,urogenital_system,-6.262949497,-6.66598,-7.672187,-5.0062594,1.095142,-0.99187416,-12.012299,4.075874,-0.51165193,-0.47929463,-7.431506,-4.4133286,3.0852227,-6.004924,-0.24535313,1.5762118,-5.990918,5.2924695,0.8160061,-8.714188,-11.560937,-1.5602076,-5.482112,-1.2832721,-1.9461082,2.4493062
dexamethasone,Niraparib,PA.1,urogenital_system,-10.70953673,-21.587736,-12.917905,-22.759134,-14.322006,-13.174182,-15.019902,-21.515656,-22.695469,-20.65188,-22.059187,-34.233513,-38.40406,-24.340942,-35.178257,-13.737491,-12.989547,-0.44128597,-25.238962,-15.190583,-28.340076,-34.39884,-12.499469,-16.723671,-15.969802,-8.17121
doxorubicin,MK-1775,PA.1,urogenital_system,0.404930728,0.18286213,-4.061952,-0.9101214,1.6778258,-2.0429575,-4.4514494,-1.674477,-0.4588985,-2.9655292,-0.8047294,-1.2081856,-0.4729197,-3.2191763,-0.541572,-0.32314396,-2.1902728,-1.2267368,-4.6985407,-3.0956895,-3.1786458,-0.9072957,-0.8600535,-3.6809335,3.0087855,-3.0261016
doxorubicin,Dinaciclib,PA.1,urogenital_system,0.046847927,-1.7814127,-1.3639071,-2.406139,0.36930206,-1.7893385,-1.0735763,-2.925548,-1.7903776,-0.17064744,-0.30404752,-2.4924695,-3.8130188,-2.0483353,-0.516371,-2.5984967,-2.7829616,-2.2512743,-2.4225488,-3.0208192,-3.25009,0.091304034,-4.3993025,-1.8097138,-0.7430967,-0.97359365
doxorubicin,Erlotinib,PA.1,urogenital_system,-0.950981611,-3.298211,-1.9962757,-1.8140147,-0.64103687,-1.2258605,-1.5830127,-0.70410603,0.55384755,-0.17510805,-0.20970389,-1.2121652,-3.3502023,-1.3573674,-2.2343376,-0.8324661,-1.0546954,-2.9252453,-2.4091425,-2.8056269,-4.8912134,0.9923891,-0.074130565,-0.79145515,-2.4184701,-4.0011425
doxorubicin,891494-63-6,PA.1,urogenital_system,-2.85513182,-0.051569548,5.9449472,4.0021615,11.419627,8.965766,0.86638093,-1.5642854,1.6703645,2.6600564,4.2970815,0.24608928,11.010626,-2.8717446,-0.05792977,1.7277577,1.2668896,-1.5166377,-4.023836,0.003890898,0.5139251,3.4323385,0.9722572,-0.24585263,2.852656,3.9971085
doxorubicin,Sunitinib,PA.1,urogenital_system,-1.296291078,6.1445866,4.5794344,3.5196302,5.851477,2.7602825,3.1782022,-2.3333638,-0.94195706,5.02635,2.7707386,-0.6664958,4.616944,-0.012193017,3.163908,1.1290487,-0.34803262,2.593033,1.1924869,0.89507145,-0.3566749,1.9322858,-0.69496757,0.868821,1.5087026,5.9034514
Erlotinib,915019-65-7,PA.1,urogenital_system,4.841058043,3.0951362,2.5169256,4.4454927,5.50485,4.3583574,2.4803498,3.970901,4.7540526,3.204173,4.8677893,7.286708,1.3699958,2.241576,5.784573,5.4106708,6.0592017,4.7879086,4.161095,4.514972,3.4292367,7.5493455,3.5397768,4.447311,3.619811,4.943531
Erlotinib,geldanamycin,PA.1,urogenital_system,1.480352914,1.2747827,-3.6082482,1.2642432,-5.227469,-0.8762302,-0.4911941,-0.5840263,3.2516377,0.42593452,5.1680307,2.8406425,0.43412924,1.3586509,1.2591646,2.6906784,2.297442,1.7783538,2.6747854,-0.9250705,1.8087974,2.2003055,2.682996,-3.5530539,1.1123334,-1.4483477
etoposide,geldanamycin,PA.1,urogenital_system,-4.495826376,-6.50308,-4.5495925,-3.400856,-4.282084,-4.1756525,1.1441689,0.7319158,-2.154006,-3.619431,-2.7826204,-1.9793665,-0.08981595,-1.6261618,-0.5095818,-1.7203876,-1.3189566,-3.7320545,-2.5738308,-6.5622134,-2.96597,-7.2654114,-2.4304175,-3.9007974,-2.7566397,-1.9266335
etoposide,Niraparib,PA.1,urogenital_system,-1.592364123,-3.9404063,-1.6575301,-2.2322125,-3.8107271,0.038082216,-9.923094,-1.806597,-2.10209,-2.4701445,-4.46954,1.3708831,-3.521252,-0.28902194,1.2112796,4.563242,1.842958,2.1400783,-2.1345274,-1.4859718,-2.9814765,-1.3122643,-2.1789613,-3.547424,-2.731626,-0.4828467
geldanamycin,915019-65-7,PA.1,urogenital_system,2.901687757,5.3515506,4.2096066,5.689773,6.8070498,8.116061,7.7922735,8.1203575,5.0393405,6.250819,7.804625,3.6538572,4.9386106,4.471148,5.197551,1.4938653,6.698012,2.201828,3.4961302,8.644136,7.801051,2.7614412,6.079355,2.2043562,3.7595055,-0.025241958
gemcitabine,915019-65-7,PA.1,urogenital_system,7.371475746,-0.04251763,1.3596117,2.3588922,1.8814846,2.9894786,1.134541,3.8244178,2.1306207,2.8573394,2.8053288,2.9881992,7.406506,3.9909177,2.8289275,1.086467,2.3872843,2.348954,2.7489932,0.98750883,4.172448,3.904766,2.5784361,5.1560807,4.6949596,1.7793366
gemcitabine,Dinaciclib,PA.1,urogenital_system,0.774416758,0.005013529,1.1754041,0.60350734,0.22673017,-2.379034,-0.032505423,0.002784826,-0.23207577,-0.2952899,0.9828578,3.1131854,-4.851962,-1.0127234,1.8018755,-0.6012368,0.32002962,-1.0387926,-0.7670832,-1.4157428,0.6264449,0.54260087,-0.7011078,5.0940533,2.2123528,1.3538374
gemcitabine,Lapatinib,PA.1,urogenital_system,6.421288437,5.0169907,6.9853926,4.0036173,2.3815851,2.788014,5.227877,1.9973994,5.3257055,5.2213674,6.308513,4.5677905,5.620911,4.170064,4.401568,2.5627227,1.5299896,6.8797565,7.418473,9.516929,0.3847633,7.6947217,7.36597,5.2962365,3.616651,-0.033815697
gemcitabine,MK-5108,PA.1,urogenital_system,-1.507865822,4.577425,-1.5482327,1.620336,-2.3458235,2.2215972,4.082662,-0.31530243,1.9456801,3.6393862,4.6205425,1.9761211,-2.6098812,3.1515443,2.7224336,4.015778,0.7630116,1.949674,1.6629893,4.548324,-0.4524906,1.714566,2.8909566,4.115615,1.992828,-2.6148195
gemcitabine,Sunitinib,PA.1,urogenital_system,2.551227166,4.7096496,5.510091,6.8612576,6.372861,5.4676657,4.160733,7.636693,3.2535818,7.4541316,7.6714263,2.4526627,6.6064363,8.050317,5.1663094,9.085681,4.50787,7.3859844,5.536292,6.8749347,10.759397,5.807517,6.916944,7.5577097,4.617821,3.2707262
L-778123 free base,MK-1775,PA.1,urogenital_system,2.883797912,10.238217,6.828156,5.230853,8.61193,6.581628,5.007601,10.712131,9.098606,6.1350393,8.424835,6.8441806,5.124637,10.096687,8.989002,4.066172,12.284875,6.340029,7.2266917,10.020743,8.6638365,8.397306,10.235607,12.28749,6.8868785,3.0700853
L-778123 free base,915019-65-7,PA.1,urogenital_system,13.11887134,8.301335,8.497884,10.636581,6.676907,8.403709,6.4026337,16.296917,10.157643,12.220852,8.124238,9.912093,10.005466,8.280548,10.183472,10.528546,15.422595,12.491579,12.214681,11.830646,10.592054,10.154277,11.14012,17.158949,10.5008335,6.1052527
L-778123 free base,Niraparib,PA.1,urogenital_system,3.589743462,7.2412834,7.4012012,7.582705,0.6430421,0.54431397,-4.185201,2.94548,2.2255805,3.0274563,-3.8988223,6.8022375,0.9775068,5.781501,0.76824486,4.5574293,2.1649675,9.835455,0.8132364,8.578029,-0.9325569,4.0000043,5.138914,7.490983,5.2317405,6.734661
L-778123 free base,Deforolimus,PA.1,urogenital_system,12.29217373,16.78863,12.83158,16.424507,14.346266,15.573862,6.0576196,12.172806,12.515054,11.807438,12.535935,11.24626,11.288074,8.8337755,5.8106494,11.792707,15.962546,18.348373,17.129515,12.748021,16.34485,19.986876,15.308683,16.62616,16.094343,8.913953
L-778123 free base,391210-10-9,PA.1,urogenital_system,10.02986232,17.354025,14.700412,12.102312,10.870051,12.244375,8.816029,9.751077,11.128039,11.302145,12.211471,13.430966,4.5186048,10.501341,10.7552395,5.6012716,10.671821,11.077672,8.800582,11.063847,10.432366,12.075517,7.3266397,8.55226,15.041606,12.435466
L-778123 free base,Sunitinib,PA.1,urogenital_system,15.11258315,17.543821,13.0147915,9.838733,9.651875,10.678817,5.901498,9.275655,10.745613,11.99933,13.211945,11.654295,9.710868,10.288394,12.606904,10.019405,15.08148,12.748503,13.753816,13.746217,13.151595,15.336804,13.197491,13.25014,11.03559,8.730981
L-778123 free base,temozolomide,PA.1,urogenital_system,1.384325659,5.885794,2.065139,1.4591649,-1.4252245,7.306025,0.21509829,-2.0504274,-1.8842766,4.085786,10.343036,0.40260953,8.217017,0.86089134,-3.5635903,-3.2449956,-5.5997167,-2.5925186,8.997568,6.55631,2.3293724,-1.1057274,2.8393433,-2.103197,0.7273433,-2.260706
Lapatinib,Niraparib,PA.1,urogenital_system,6.161417731,10.904831,10.0627165,7.9373803,10.045971,10.462901,-8.905065,7.1199203,4.620177,9.396644,12.265157,3.5011015,4.253301,12.762703,10.5150385,7.4565563,11.1144,10.455091,8.939669,11.4489,12.561069,9.330294,5.126382,5.2430854,14.028906,10.241644
Lapatinib,Deforolimus,PA.1,urogenital_system,8.282677219,9.1377,11.672894,10.794,8.620543,12.074683,12.99116,8.179378,10.898651,13.843379,14.209097,13.755938,11.161666,9.563903,14.427301,17.5594,13.220893,13.928483,15.811033,16.116938,11.3033905,15.378542,11.884642,14.661159,12.467367,12.12226
Lapatinib,Sorafenib,PA.1,urogenital_system,2.465974649,7.553506,8.863836,7.4963746,9.321503,11.141732,1.6959869,4.4392624,2.7574546,6.7170787,9.095934,9.644651,9.273183,5.2080626,8.746314,2.9172978,5.765546,6.4727526,3.9418817,3.7669358,8.091729,2.8390439,3.0591893,7.4738255,7.1014004,9.326638
metformin,Bortezomib,PA.1,urogenital_system,-19.83800009,-60.420994,-66.30436,-57.244328,-78.82605,-59.301228,-87.4403,-62.583942,-47.38606,-56.165363,-67.074974,-64.68605,-78.30142,-66.56272,-70.88191,-74.05509,-55.956753,-50.2938,-79.63426,-70.85581,-79.059494,-73.6868,-68.90209,-66.13092,-71.71782,-70.75487
metformin,Lapatinib,PA.1,urogenital_system,-74.93997614,-24.812584,-30.324825,-43.32383,-39.48848,-56.033245,-53.731796,-42.28982,-56.851974,-46.67795,-33.382515,-43.05632,-39.72263,-66.24305,-47.765755,-76.56845,-45.35568,-59.698353,-37.33883,-47.212425,-73.52314,-82.51644,-74.67389,-45.112698,-32.843708,-46.013428
metformin,temozolomide,PA.1,urogenital_system,-8.433828312,-8.512155,-8.792184,-9.909672,-2.4271235,-9.019364,-6.2850213,0.4564602,3.2850924,0.20850107,1.1860906,3.4961627,-8.600285,5.152591,0.07343915,-5.948822,1.8380021,-7.977009,-2.4638965,-3.3857093,0.76000863,4.273967,5.5555596,-5.7983394,-2.9567707,-0.038682923
methotrexate,Erlotinib,PA.1,urogenital_system,-12.84643368,-5.159927,-0.81338066,0.5517485,-5.1051726,-5.306063,-2.2215867,-0.44849393,-2.6088777,-2.9836102,-0.85162354,-1.6819559,-0.259221,-0.9562812,-2.7410018,-2.5994165,-1.6623455,-0.6781433,-0.6421585,-3.7021255,-3.7459214,-6.022423,1.3387051,-4.531651,-6.5012417,-6.254953
methotrexate,Niraparib,PA.1,urogenital_system,-3.863556595,-3.0631354,-3.1233191,-3.2107701,-8.751677,-2.0543535,-5.124527,-0.7706128,-7.834845,-4.0602674,-6.262527,-3.9172697,-6.2964005,-3.6930413,-10.145064,-5.989994,-0.7987475,-0.70447105,-5.345918,-3.9427443,-7.896489,-3.6050682,-5.021313,-3.4705844,-8.190482,-2.7669916
methotrexate,MK-5108,PA.1,urogenital_system,-5.768605553,-0.5000105,-3.1270545,-2.1720653,-2.632765,-3.2853904,-0.03408152,0.8873946,-4.311379,-0.81264806,-1.5026255,-2.6534612,-3.5741577,-2.090014,-0.7245718,-6.1934214,-5.2233295,-1.7228982,2.5541654,-1.0711013,-2.03105,1.7342067,-0.41355988,-9.559014,-2.9029887,0.5813109
mitomycin C,915019-65-7,PA.1,urogenital_system,10.59036757,4.9739876,5.7085857,7.765174,1.9098716,4.832924,2.9713335,7.7748075,5.1333528,4.103548,3.8506205,0.84760624,4.292224,6.923887,9.178221,10.462053,7.898003,-1.4905548,1.833969,9.841901,2.5517535,8.204032,5.169976,2.006141,4.6687016,8.104039
mitomycin C,Dasatinib,PA.1,urogenital_system,12.70169306,2.6632173,-0.3326068,3.3194034,-1.511724,3.5451934,0.756912,1.7143549,-0.32126036,0.13502553,-1.7349647,0.8081415,1.3933116,2.4123755,1.9743928,2.1861796,6.1515985,1.8878708,3.412419,1.4498523,1.4289982,4.7740016,-0.74285036,2.608608,0.5265451,4.1171565
mitomycin C,Lapatinib,PA.1,urogenital_system,14.1731558,0.7905766,2.3811727,1.3556535,3.7165434,-0.098639935,0.23617312,7.541869,-1.3260422,0.79822475,0.5505729,2.1467056,2.962308,1.089329,6.6107755,1.2369647,-0.9490134,2.8948655,8.327346,11.086268,10.049322,3.9605598,2.6090314,1.5542883,2.5148952,4.969726
mitomycin C,Niraparib,PA.1,urogenital_system,8.728182103,-2.2901204,-3.366797,1.1826469,-9.984915,-3.013157,-8.156314,-8.05248,1.4457127,-4.8318334,1.5698556,0.6161679,-4.0075126,-6.495935,-3.9196718,-0.33604342,3.390813,2.1777945,5.7106166,-0.78976667,-2.032372,3.719158,2.8483407,-3.492957,1.4536015,-3.3243864
MK-2206,geldanamycin,PA.1,urogenital_system,2.260794155,7.297322,4.1024776,6.684778,5.352815,6.1901236,2.270003,3.6265697,5.265208,7.503842,4.245833,3.9325228,2.1916687,7.7612023,9.794772,3.3469675,7.216828,8.658046,2.3630116,4.8663154,8.087478,6.5356717,9.641629,0.4625776,7.9147387,2.8684452
MK-2206,Sorafenib,PA.1,urogenital_system,2.165919258,5.847788,4.9130383,5.4494243,6.5176826,7.3048744,4.9146585,5.914963,1.7911211,6.4076567,8.561895,7.64085,7.5597167,3.7691386,2.542287,1.6095244,7.2275367,8.080464,2.076441,3.285212,5.172406,4.3654203,2.8429441,7.774186,7.668355,4.9453425
Niraparib,915019-65-7,PA.1,urogenital_system,0.959208689,10.394926,8.406845,10.261641,5.3682356,7.893459,-7.870377,9.728899,7.9475937,6.1695127,6.547113,5.806812,7.9879403,-0.5794447,5.9416037,5.5623317,13.062254,10.269208,4.3675427,11.154789,4.8437443,6.770559,4.649997,6.1476703,6.895741,6.750883
Niraparib,Bortezomib,PA.1,urogenital_system,-6.287553989,-3.485863,-6.4356093,-5.049382,-7.242148,-5.130691,-5.8503404,-6.116217,-8.411772,-6.405997,-5.535731,-4.1389875,-6.135729,-6.4333305,-5.0385084,-8.309441,-4.5725164,-6.127553,-4.478949,-5.5255427,-11.199909,-7.964585,-7.267131,-4.1420836,-8.079649,-7.678546
Niraparib,Dasatinib,PA.1,urogenital_system,6.434439799,9.349986,7.7013793,9.622029,8.057882,8.21736,-7.1930285,7.9728894,1.1975712,5.1640286,8.266452,5.3590655,0.8015296,5.400125,-1.2402945,4.09989,6.1075916,6.9615235,2.3880997,8.603019,7.1759396,2.6343527,5.861973,2.6785755,9.526825,4.780536
Niraparib,391210-10-9,PA.1,urogenital_system,-0.216688804,11.940367,8.941111,7.863451,6.1014113,6.3734097,-7.355089,10.275638,4.9181914,6.9437847,4.3911686,3.1693516,5.563417,8.815896,3.23247,2.120734,7.6391473,8.840824,-1.8778843,8.219994,-0.25907338,3.1631274,6.9091887,5.3682137,7.1063027,6.885052
MK-5108,Erlotinib,PA.1,urogenital_system,2.241814363,5.6577425,5.1353035,6.0759377,2.878919,3.1689563,2.6683872,4.301746,3.295633,6.8053665,5.3843946,4.6469116,4.268463,5.506659,1.4454348,2.7555761,3.5588844,5.1228805,5.185259,4.861389,2.7198548,3.7457557,3.6522844,3.8987796,1.4272017,2.9053323
MK-5108,Niraparib,PA.1,urogenital_system,7.26854227,11.293722,7.1128674,3.8587155,6.1733375,7.414984,2.2846727,7.8370557,-0.39180043,10.613255,10.38691,1.3064219,3.01423,7.566816,8.657465,5.6358166,5.4869256,2.1170108,5.127866,9.026145,0.7815282,1.3388567,7.101782,2.500605,3.6215715,5.535171
MK-5108,391210-10-9,PA.1,urogenital_system,-0.88808606,7.257569,6.632702,4.9032145,4.6064043,5.918615,-0.3709598,0.65114635,5.3280234,7.544829,6.26461,6.191417,8.121857,7.1206727,1.3259346,5.484496,2.39648,4.7151814,4.5261602,8.616006,4.0202127,5.6619215,1.8757164,2.4981887,1.3258563,5.904138
Deforolimus,Eloxatin (TN),PA.1,urogenital_system,-5.539808913,0.12884489,2.0459657,2.5200632,-3.2536223,1.0064092,-0.82068884,-2.78364,-2.9713612,1.2789356,-0.27614215,-1.3469627,1.0546685,3.4349058,-1.5986806,-3.9310517,2.1238892,-1.6730504,-3.1390724,-0.32926264,-3.284421,-1.6635503,-1.1067306,1.9716674,0.4157393,-3.4465187
Deforolimus,7-Ethyl-10-hydroxycamptothecin,PA.1,urogenital_system,0.251230561,3.9987528,4.578857,-0.33675534,0.2969024,-1.7970773,-0.07598372,0.605049,1.0285993,-1.7073059,3.313522,2.5719821,2.1715853,5.895519,3.5423067,5.7020116,-0.17449725,5.7730455,-0.30522895,-0.36442423,5.101339,3.8342576,2.0130458,-0.09331819,3.3285728,2.4843905
Deforolimus,Sorafenib,PA.1,urogenital_system,1.114987312,2.6492484,1.7228146,8.777231,8.834497,5.2255692,2.2843614,2.8420258,4.703665,6.2413435,10.048925,9.624705,7.406478,0.26019165,-0.087061465,5.019939,10.854594,11.317409,6.125186,5.695679,1.5904937,4.4674926,6.242092,14.542169,9.773553,9.8824625
Eloxatin (TN),Dinaciclib,PA.1,urogenital_system,-4.848629247,-7.411832,-8.803963,-9.586586,-8.506858,-5.861341,-4.861804,-10.272641,-8.765442,-9.139045,-8.66623,-8.554578,-9.236683,-7.299593,-12.248568,-9.975864,-8.462735,-9.968529,-8.024923,-3.6983137,-8.496459,-5.568142,-6.782286,-2.3550904,-5.2534785,-6.8317366
paclitaxel,Dasatinib,PA.1,urogenital_system,2.485176828,1.4175315,1.4793754,1.8113422,1.8903694,1.8373507,2.544035,2.9864318,-3.7382019,2.0125897,2.4292967,-1.5140253,3.5330658,2.7195551,2.8404849,-1.8434263,-0.058073346,1.6389791,0.023271147,-0.6351898,1.8447453,1.5729089,1.1199126,0.53039896,0.45939156,-2.1727183
paclitaxel,Niraparib,PA.1,urogenital_system,0.050943182,1.9007434,-3.8064203,3.5219302,-2.1443408,-5.3439493,0.3704643,-0.72208303,-0.5476443,-3.1996698,0.538885,0.5327557,-3.7434595,-4.283182,-0.104040354,-1.125282,-1.9580655,-2.767499,-0.27399242,-0.47554183,-4.222047,-0.48953506,0.30067375,-2.822973,1.4826616,0.5140677
paclitaxel,Sorafenib,PA.1,urogenital_system,-2.111656589,-0.5882459,-1.8012418,1.7652855,-2.3180184,-0.27918366,1.1410023,-1.0707732,-2.565243,0.29016718,-0.091836214,-0.8841351,4.1979976,-1.4381758,-3.7872708,-3.8490388,-1.9485122,-2.333627,-4.199567,-0.4144066,-2.0731637,-3.0303552,2.0568078,-1.3196445,0.98025155,-1.7260739
391210-10-9,Bortezomib,PA.1,urogenital_system,-17.41370475,-4.549379,-3.9767203,-5.5675817,-7.479422,-4.013554,-4.6534,-0.64760715,-4.383376,-5.7060804,-6.142657,-2.6719267,-4.199322,-4.633582,-2.1442583,-5.917572,-4.472683,-5.959348,-4.1463275,-2.967288,-9.276312,-5.5966654,-6.2938237,-6.123474,-7.2224493,-5.435378
391210-10-9,Eloxatin (TN),PA.1,urogenital_system,-5.25401296,1.7751812,5.189598,-0.8790616,-1.9358034,1.2881701,-1.9057555,-1.2107853,-2.0892773,-1.6301917,-2.2198298,-2.805065,-0.19407192,-1.3929875,-7.4231186,-2.1108122,-6.905622,-5.1111717,-0.9656661,3.3730066,-5.346702,-3.797034,-5.4646616,0.12264047,-0.66623664,3.8709216
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,PA.1,urogenital_system,-3.746252852,-0.1927164,-2.6002955,-2.5212474,-2.9086537,-3.4474964,-0.3676338,-2.097876,-1.8993528,-3.8424637,-4.469305,0.33155894,-4.085323,-2.6220882,-5.8333554,-2.8562403,-2.2534442,-0.2926521,1.0874162,-4.38329,-1.3025182,-1.491517,-3.4615202,0.73166287,-1.9101413,1.9192077
Sunitinib,Niraparib,PA.1,urogenital_system,-4.166045712,13.080373,7.1397953,8.8948555,7.723443,7.8453426,0.9500129,8.414905,5.81188,13.620454,8.949866,2.190694,13.695308,11.545634,4.980837,8.941804,10.13473,4.04345,8.34966,10.655959,11.749559,7.4950466,14.167801,10.793332,6.2067485,4.9417434
Sunitinib,891494-63-6,PA.1,urogenital_system,15.42658886,15.820721,12.516657,17.370462,14.286015,12.736836,8.719803,16.404264,8.633611,12.821726,12.086399,6.841991,16.123045,5.8643403,9.9739485,10.212487,6.825805,7.870093,16.075447,12.975817,11.573015,7.68808,9.019098,11.957348,10.62433,9.158513
Sunitinib,Eloxatin (TN),PA.1,urogenital_system,-8.041826367,-2.750138,-1.5692835,-7.508093,-7.3251886,4.229283,-9.232913,-1.4336313,-4.8486114,-5.924512,-5.064059,-5.138111,-2.2965658,-5.456307,-3.613614,-4.4740105,-4.262921,-2.0530124,-3.2316844,-3.7780502,0.2645604,-4.664939,-6.8104115,-1.1463014,-8.558788,0.1189367
Sunitinib,topotecan,PA.1,urogenital_system,-0.821716748,2.3667786,1.8218093,3.6700816,4.8671885,4.80116,6.133322,4.2838125,1.1888531,2.6107886,5.255581,0.6498991,1.9819868,0.8904116,3.5699458,0.531155,2.1794837,3.2262785,5.0464964,0.52588034,3.4453015,0.8884442,5.5998783,5.108083,1.1206391,1.4071342
temozolomide,915019-65-7,PA.1,urogenital_system,-2.312705154,3.250257,-3.922851,0.6404811,-1.8317151,2.5168233,0.782192,4.5387163,-0.5514544,-0.36537203,4.4844394,0.0814445,1.6018952,4.9956203,0.58396685,4.552567,3.2175038,3.0703385,5.4584804,-1.1132637,1.7824615,4.43068,2.237524,2.9366703,2.5502098,1.1644117
temozolomide,Dasatinib,PA.1,urogenital_system,2.631131396,-0.23923263,8.055065,9.117203,3.9970865,1.3966914,-0.81660485,5.571376,0.15616855,3.1207306,-1.6193645,-1.3555691,7.4365125,0.63404846,4.0322804,2.5275745,3.8638675,9.807348,4.881045,-4.052101,-2.5923142,-0.82839644,8.247232,6.6325684,-1.2606442,11.903377
temozolomide,Erlotinib,PA.1,urogenital_system,-14.92026918,-4.5247827,-3.4603047,0.9756126,-5.1131597,-3.6411917,-9.29976,-4.0831666,2.063625,-2.898656,0.14572096,-0.5774216,0.6021469,-1.3841221,-4.9958005,-7.7894073,-2.6326902,3.009611,6.213948,-1.8556747,-2.1904979,-2.0127943,-0.94946015,1.1126028,-3.714596,-4.252333
temozolomide,Deforolimus,PA.1,urogenital_system,7.026473023,3.980777,-1.6982698,9.439013,2.1118636,1.2766005,-0.32621214,10.58029,-3.9754295,7.115168,6.943642,1.4894781,4.4435706,6.799029,9.00988,6.0228233,5.736671,4.138717,4.808062,1.1099304,9.848945,-1.4181926,8.684521,6.5212436,3.553931,2.5297325
temozolomide,topotecan,PA.1,urogenital_system,-3.423879158,-16.18653,1.9099514,-4.856366,-1.7157128,-4.2858186,-0.09610024,0.4768838,-5.774593,-7.261004,2.4086807,-2.9144516,3.7250628,-1.7191699,-9.603798,-0.004440539,-6.584722,-0.3409549,2.93123,-0.82166505,-3.4275782,-10.295449,2.379984,3.28502,-3.151628,-0.603275
vinblastine,Bortezomib,PA.1,urogenital_system,-7.157908683,-5.918601,-5.1300983,-6.8204064,-6.991824,-6.540529,-6.755415,-6.8112397,-6.182409,-4.7638426,-5.0946264,-4.322998,-6.9562516,-4.88347,-5.675013,-5.275231,-5.6141434,-6.467438,-6.218847,-5.284392,-6.9195743,-4.050386,-3.1885614,-6.5139456,-5.460335,-7.9994564
vinblastine,Deforolimus,PA.1,urogenital_system,-1.409845186,-4.135464,-4.19799,-4.451019,-3.4217305,-4.83175,-2.9779272,-5.683026,-4.3250413,-5.1753507,-3.779142,-5.397191,-0.004628457,-1.0529382,-0.7496681,-4.497285,-4.0016985,-5.0292144,-2.3787937,-2.4748788,-4.521656,-3.6134593,-2.679783,1.8854144,-0.8522075,-3.341067
