Drug1,Drug2,Cell_Line,Tissue,SynergyRank,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,RankBoost,BIRRA,RRA
Deforolimus,891494-63-6,NCI.H1650,lung,2099.5,9.890964,6.91156,7.0002475,7.074353,2.3290062,3.4220016,5.14223,3.5308049,4.154592,7.8301797,4.6011252,8.372488,7.36669,5.4592676000000004,1.3190107,11.0547,3.5152884,5.018035,2.7555697,6.2507477,5.9210253,3.7248974,4.612576,2.6687937,2.9711347,864,759,884,817,884,759,749,937,864,890,895,827
Eloxatin (TN),891494-63-6,NCI.H1650,lung,2121.5,-8.318122,-6.88906,-9.831617,-9.359582,-5.924338,-8.250502,-7.0386353,-7.278449,-6.3661366,-2.756658,-2.4645324,-9.821667,-8.415898,-5.207682,-9.722654,-14.34405,-8.754988,-6.485812,-6.107025,-3.745778,-4.4445105,-0.36266348,-1.641318,-8.54306,-4.775473,4540,4387,4449,4438,4449,4387,4386,4464,4540,4447,4523,4220
paclitaxel,Erlotinib,NCI.H1650,lung,1515.5,4.569581,3.8400683,5.0070634,5.232751,6.9245276,6.4023423,5.438229,6.369109,6.133135,-0.076725334,3.332541,2.8492901,4.1729918,5.656648,5.82193,2.198935,5.0753827,4.866939,2.170112,5.4399314,3.648388,3.2824807,1.3516259,0.24861857,4.888377,1169,1136,1261,1104,1261,1136,1111,1088,1169,1255,1051,1217
paclitaxel,L-778123 free base,NCI.H1650,lung,3735.5,-8.8301935,-6.9424314,-7.7193575,-8.70497,-1.8803471,-11.349518,-6.995494,1.0345012,-2.3611780000000002,-14.762314,-8.61112,-5.6592484,-7.103549,-9.189084,-2.6539774,0.11978679,-9.673295,-15.709832,-6.764576,-1.8853834,-2.349849,-6.6439824,-12.785034,-7.625264,1.7368399,4392,4394,4423,4413,4423,4394,4393,4541,4392,4427,4431,4319
391210-10-9,891494-63-6,NCI.H1650,lung,3623.5,2.0728831,3.7024262,2.9667518,1.0170507,-0.22893707,4.240698,-0.0952158,3.1643584,-5.1017466,1.3117214,-2.6404305,3.5546076,3.231713,-0.14007798,2.910142,-2.4611669,1.9686748,1.3665375,1.9108542,-0.95139474,6.592098,-4.673151,-2.3580291,-0.6436547,0.23046638,2491,2399,2461,2435,2461,2399,2410,2406,2491,2463,2521,2614
391210-10-9,topotecan,NCI.H1650,lung,3295.5,-4.430567,-0.22241385,-5.0129147,-8.357674,-2.4861789,-5.9849577,0.6832192,-0.701474,-7.92503,-11.327183,-2.3385153,-0.85249037,-4.83166,1.4835843,-1.8833158,-1.5268043,-3.4362876,-2.2310443,-1.4359783,-10.400162,-1.9182239,-9.08366,-10.749842,-0.6588182,-5.4298816,3989,3999,4026,3997,4026,3999,4000,3824,3989,4025,3943,3949
7-Ethyl-10-hydroxycamptothecin,Sorafenib,NCI.H1650,lung,2579.5,6.32895,4.826085,1.8711177,1.2896162,-0.2576424,-3.0803173,2.4180694,0.006288011,-0.52298474,3.6762648000000002,4.314264,2.0491712,-2.9737535,1.0337698,3.3123875,-3.626526,0.83664125,-0.26765743,3.1226785,-0.70432997,-3.1543927,4.043893,-1.2038945,-1.408841,1.0746981,2448,2283,2426,2384,2426,2283,2293,2427,2448,2427,2601,2240
Sunitinib,Dinaciclib,NCI.H1650,lung,2635.5,-6.6340623,-0.28568202,-2.0218701,-3.0532346,-5.2035284,-2.9711363,0.40303248,-6.5634365,-3.090653,-0.6822884,-4.8905797,-5.3548174,-2.518214,-4.6192455,-4.598411,-4.707442,-7.0584493,-1.8934377,-5.3962245,-6.215391,-5.8119164,-2.7504632,-4.9399447,-0.6377344,-5.507007,4085,3818,3985,3962,3985,3818,3824,4168,4085,3986,4139,3135
Sunitinib,391210-10-9,NCI.H1650,lung,2529.5,6.5870895,10.516602,8.426828,6.778353,10.230401,4.3698545,-0.24977869,12.087305,5.5061555,8.160829,4.897336,6.76319,4.8484716,7.8814683,6.950166,6.930274,7.344313,5.535349,4.5524454,5.2876263,7.3107414,4.843013,0.043815054,7.4845915,6.083953,597,597,617,610,617,597,604,615,597,622,533,467
Sunitinib,7-Ethyl-10-hydroxycamptothecin,NCI.H1650,lung,491.5,3.9935544,4.2379456,-0.072716884,-1.7790666,-0.8901446,2.9010007,0.8558539,6.1358953,0.61006016,3.3503625,3.2827532,3.0191422,2.9491498,6.9385033,9.065571,0.11297988,-0.86797804,3.5212822,3.1644795,3.7107096,1.8391078,4.3053308,-0.45532075,2.693197,-0.10446748,1875,1807,1881,1840,1881,1807,1815,1678,1875,1863,1999,1789
Sunitinib,Sorafenib,NCI.H1650,lung,4831.5,1.743045,4.725808,2.085433,3.403602,6.8725953,0.48272753,1.5288637,5.3815737,3.352805,5.817763,8.798652,0.57985026,3.457465,5.3705316,2.2775497,4.3874097,1.1757466,2.044624,4.1316843,4.675845,3.0936217,5.8613815,3.3257484,3.1756244,2.5142949,1438,1217,1461,1323,1461,1217,1213,1636,1438,1480,1425,994
temozolomide,MK-5108,NCI.H1650,lung,4921.5,-17.693035,-13.834293,-8.949071,-17.725105,-22.761318,-10.553478,-7.773349,-9.003914,-11.668512,-10.156439,-26.738031,-12.065405,-18.418333,-29.642067,-20.69213,-17.843842,-2.057974,-17.875832,-6.2998776,-12.112679,-10.158174,-8.42273,-19.584412,-14.874576,-32.33732,4995,5027,5003,5003,5003,5027,5024,4971,4995,4994,4959,5107
temozolomide,Sorafenib,NCI.H1650,lung,5423.5,-15.8512945,-17.098265,-15.477544,-24.938805,-15.264782,-21.491838,-14.260017,-19.214878,-12.922357,-21.509731,-30.94506,-13.955894,-15.08394,-27.950598,-29.666267,-18.00986,-20.822014,-28.761492,-16.504417,-18.833866,-22.2188,-22.499893,-24.71342,-26.435202,-12.679197,5240,5156,5214,5184,5214,5156,5158,5181,5240,5212,5621,5050
topotecan,915019-65-7,NCI.H1650,lung,1535.5,2.0850236,0.87306434,5.910462,2.9356449,2.4930568,4.1748123,2.9406855,3.3320916,1.9918056,-0.8778923,4.5196314,2.780878,2.2426329,1.9316761,2.1142612,1.1152866,4.3837633,3.9604778,4.1382437,2.8349485,5.2944884,4.079983,1.2269751,5.2982936,1.2574937,1642,1470,1679,1523,1679,1470,1456,1847,1642,1690,1804,1267
topotecan,891494-63-6,NCI.H1650,lung,3343.5,0.26121423,-4.308861,0.13321412,-7.0095625,-0.42038813,2.9943373,6.2655544,-4.593046,0.23552567,-0.5067869,-2.7259626,-0.9416904,2.3444173,-3.80325,-3.5293045,0.36339954,-0.02684407,-6.914124,1.9482613,0.32877722,0.68781,-4.117233,4.7207065,3.351415,-6.451593,3113,3283,3169,3230,3169,3283,3265,2812,3113,3144,2960,3242
topotecan,Sorafenib,NCI.H1650,lung,4725.5,-0.9999716,-0.48733842,-0.3536144,-3.6746457,0.43675795,-3.3549068,-0.4735797,-2.9521108,-2.3097866,-0.011589203,2.7438412,-1.2546626,-4.907368,-1.197164,-2.6605082,-3.00796,0.11247541,-3.192923,-6.454378,-3.89841,-1.9053192,5.4093723,-5.466862,-5.9139442,-3.6634474,3557,3347,3511,3480,3511,3347,3343,3658,3557,3507,3571,2894
vinblastine,Dasatinib,NCI.H1650,lung,1733.5,4.59076,-1.7244859,3.4380891,4.579573,0.028783811,-1.5395557,2.500067,-0.94141656,1.8107208,2.9247434,-5.721091,-1.6362627,3.3873441,4.4221683,3.933557,-5.425628,-0.27006602,0.71184796,-0.26184776,1.8972712,3.6369622,-1.3569721,8.602931,0.70970356,4.870233,2262,2438,2265,2299,2265,2438,2445,2180,2262,2268,2199,2757
vinblastine,Erlotinib,NCI.H1650,lung,1567.5,2.789627,3.9267151,3.0619256,3.9306896,3.5936146,5.1372495,1.70503,0.09766951,0.5787532,-3.2407444,-4.8323402,1.1591827,0.41487822,2.24836,2.7451015,-1.6145813,1.8656685,1.5761999,-0.032282665,-0.49292526,1.4933908,-2.048699,-1.9868052,2.1464272,3.795275,2349,2318,2339,2267,2339,2318,2316,2184,2349,2342,2378,2537
vinblastine,MK-2206,NCI.H1650,lung,4591.5,-0.14719123,3.062835,-1.4366581,0.55314285,2.2632027,1.5057905,-4.8840504,-1.6496911,1.883089,0.3684065,-8.941123,-2.9540842,0.27666044,0.8472436,-0.1172499,-0.83507675,-3.954889,-3.3897223,0.035097793,-1.4516476,0.7047374,-1.8748271,-2.129355,-1.4497246,-0.30435115,3205,3137,3175,3118,3175,3137,3131,3029,3205,3172,3243,3252
vinblastine,Sunitinib,NCI.H1650,lung,3377.5,-6.1250540000000004,-5.0873814,-4.115986,-6.218491,-9.460055,-11.100601,-2.5354695,-3.3751292,-5.172993,-3.9475074,-9.1571455,-3.7500172,-2.3418798,1.5421854,-3.093704,1.3386984,-9.17688,1.3635614,-13.364941,-3.2774012,-2.6925244,-5.4399934,-3.2403796,-0.45303157,-8.830268,4124,4129,4160,4138,4160,4129,4122,4097,4124,4152,4201,4085
vinorelbine,MK-2206,NCI.H1650,lung,1819.5,0.77042013,2.2518828,0.18515745,1.9777253,1.4512781,2.8166578,2.6727297,3.961012,4.1696405,5.369941,2.9185734,4.2910924,3.6361616,3.3083124,4.646976,4.528959,4.370041,5.0247173,2.8212163,1.0618476,4.1230025,1.9645513,1.4852626,0.2559935,1.1306053,1686,1406,1725,1530,1725,1406,1407,1669,1686,1724,1905,1092
vinorelbine,Sunitinib,NCI.H1650,lung,3069.5,-3.211888,-3.0275638,-2.2625167,-2.6128495,-5.5699916,-0.8877005,1.8403158,0.84879243,0.37334847,0.043191995,-1.891049,2.3075695,1.7524372,2.9366424,1.1417674,2.794268,0.8529808,3.1994958,-3.4601033,-1.0275223,-0.37738335,1.3524678,-2.6301203,1.9906613,-2.0302908,2957,2770,2913,2841,2913,2770,2767,2899,2957,2906,3064,2872
Vorinostat,Veliparib,NCI.H1650,lung,3867.5,0.119360566,-5.1566877,-3.3795884,-1.6320773,-3.8428595,-6.1762896,-11.348265,-1.3291105,1.0413665,2.8732522,-1.7277813,-0.34862888,-1.795106,1.7635175,-7.867301,-5.531648,0.683306,-2.6420958,0.28234002,-6.113442,-3.8132384,0.76088667,0.48250335,2.2414465,-2.2611399,3545,3490,3558,3561,3558,3490,3502,3491,3545,3567,3569,3863
Vorinostat,Dasatinib,NCI.H1650,lung,1219.5,6.2378855,2.8779578,5.6202254,5.1932683,5.260645,7.3828883,6.6204605,7.272657,8.601775,4.886759,4.484162,6.900911,6.7976317,10.249783,10.309186,5.1646757,5.8238506,1.7145641,-0.12070882,5.599887,5.3979799999999996,9.0709505,2.6253407,3.6581178,10.421189,725,652,736,707,736,652,672,740,725,738,750,861
Vorinostat,Dinaciclib,NCI.H1650,lung,3999.5,-3.1883178,-4.0448275,-3.2598596,-0.765742,-1.1085925,-3.245786,-2.570513,-1.6560739,-3.7838545,-1.0185671,4.997473,-1.3750288,-3.4188776,-3.8039064,-1.3159176,-1.3306798,0.08071916,-1.4568993,-2.604381,-4.2507315,-1.9559307,-1.582465,1.0792074,-1.1140153,0.070547074,3524,3187,3416,3351,3416,3187,3182,3493,3524,3432,3499,2538
Vorinostat,geldanamycin,NCI.H1650,lung,3585.5,2.9633524,-0.50193644,2.4414542,3.4615753,3.1079,1.539433,1.5779252,2.867057,3.7383215,2.2318714,5.3162155,2.2675228,1.2317281,2.5038881,2.0070844,1.8051609,0.8430094,2.4429727,1.4320865,-0.15938608,2.456567,2.660523,1.4741843,4.753268,3.4882739,1913,1522,1904,1692,1904,1522,1554,2006,1913,1928,1888,1355
Vorinostat,gemcitabine,NCI.H1650,lung,4903.5,-0.660811,-0.12787381,-2.6068597,-0.72212374,-0.5118811,-2.1027093,-4.098829,-1.7530624,-3.2817175,-1.4834371,-1.8041158,2.2557266,-4.365844,-0.7638533,0.13222948,0.14348689,-2.854309,-0.9476269,-2.7397702,-0.9145965,-2.6659544,-2.7978227,-2.4392292,-2.085834,-1.0136697,3508,3128,3382,3295,3382,3128,3129,3467,3508,3397,3532,2377
Vorinostat,Deforolimus,NCI.H1650,lung,1669.5,6.5260057,3.1567066,2.8370514,3.8792946,5.5685244,1.2923579,5.7136106,4.6425204,2.5315566,4.701139,10.382578,6.747602,4.9846783,4.704208,8.31007,5.7322874,1.9374294,1.6308677,5.0513105,2.955122,2.9172583,4.9340644,3.0831802,3.7419581,9.379558,1039,868,1061,961,1061,868,884,1176,1039,1072,1026,690
Vorinostat,391210-10-9,NCI.H1650,lung,2793.5,2.3526504,-0.8769886,1.2678705,1.8924794,-2.6974983,-2.9163356,-1.2628062,0.07487306,2.086558,-2.5506659,-1.2958531,-1.7438765,-1.4386615,-0.5538144,-0.009692706,0.84038615,-1.1732328,-0.07369185,-2.9441535,-8.686653,-1.7894168,1.420606,0.5030377,5.347133,0.5713104,3049,2827,2986,2904,2986,2827,2839,2972,3049,3002,3135,2682
Vorinostat,Sunitinib,NCI.H1650,lung,4091.5,4.368435,1.5864486,1.9469222,5.4765882,1.603116,3.332889,5.173203,5.3174143,5.077509,0.32537684,2.1492004,4.4706893,4.912333,5.49032,3.2722013,2.0982087,-1.8485125,1.2447819,3.2648163,1.1642215,0.88875645,1.1386123,1.1484178,6.007451,3.5408902,1656,1610,1673,1567,1673,1610,1591,1698,1656,1691,1694,1467
5-Fluorouracil,MK-1775,NCI.H2122,lung,1745.5,-2.8366876,2.930257,0.6369111,0.08980821,-0.34116566,-4.5441427,7.9656444,-1.044532,3.9420435,2.6934133,4.2513022,-3.043315,3.2015264,1.5916039,-1.8472251,-3.7040207,-3.9753106,-0.62198937,2.8966238,-8.571591,0.2859537,-4.292243,1.785062,-0.11139128,-1.1204394,2824,2889,2839,2859,2839,2889,2880,2936,2824,2854,2783,3254
5-Fluorouracil,Niraparib,NCI.H2122,lung,2679.5,4.811273,2.69372,1.6954669,4.4346914,7.7789445,1.6035552,2.8870945,-2.0941293,0.6278301,2.6953976,7.431164,1.2615645,1.2698689,2.1896472,-1.5409572,1.144557,3.075724,5.4389443,3.8872328,8.872077,3.6030312,4.4310184,1.0718186,4.01437,2.2635062,1650,1543,1654,1585,1654,1543,1540,1832,1650,1653,1749,1661
5-Fluorouracil,temozolomide,NCI.H2122,lung,4399.5,-4.474292,-1.1213785,2.2899935,-4.3364205,-0.018899756,-1.1173984,-18.908285,-8.021267,-6.421215,-10.505496,5.6989527,-10.224088,-3.2759087,-3.35751,-5.7358923,-6.33173,-5.841364,-8.928226,-2.7177105,-27.837885,-0.05053553,-5.7428017,-3.6987343,-5.899323,-18.440865,4173,4631,4372,4445,4372,4631,4628,4311,4173,4382,3986,4586
Veliparib,915019-65-7,NCI.H2122,lung,3265.5,-9.022307,-3.6257682,-10.208828,-6.4628563,-5.598936,-5.2146497,-2.7958424,-9.688638,-3.8142118,-5.096752,-11.152995,-6.0284476,-6.4781876,-6.72721,-7.8461366,-21.359953,-3.782346,-9.300631,-11.525399,-7.9336,-2.1166985,-1.9678152,-6.1583548,-1.4970815,-13.393833,4549,4506,4503,4502,4503,4506,4507,4437,4549,4502,4589,4748
Veliparib,891494-63-6,NCI.H2122,lung,4721.5,-11.983024,-5.99545,-9.297465,-4.1622286,-7.3438077,1.2358767,-4.419559,-11.943425,-5.824895,-2.2257378,-0.7933159,-6.9939747,-1.1740696,0.5056013,-5.61478,-8.339909,-8.474633,-22.847319,-2.0886428,0.89268655,-4.752197,-3.3014443,-3.0781865,-3.0355775,-8.660166,4214,4401,4307,4309,4307,4401,4399,4317,4214,4306,4207,4894
MK-1775,915019-65-7,NCI.H2122,lung,2925.5,-0.83376855,1.2309382,-1.7042094,-2.3433514,-4.254296,3.6894248,-10.639906,-5.6960225,-9.663277,-7.0446854,-5.7330937,2.446443,0.46092835,-2.9244595,-5.968441,2.009817,-6.036437,-0.044853248,-6.04784,-8.6865425,0.0731301,-2.748746,-3.1075263,-5.8992314,2.4182448,3717,3760,3805,3785,3805,3760,3772,3828,3717,3801,3674,3759
MK-1775,Erlotinib,NCI.H2122,lung,2171.5,2.3178537,-1.8927474,2.4005308,0.77480215,4.706345,3.9815624,4.4529877,1.5719591,-6.5933332,-9.646381,-3.741086,-5.6842017,-2.3941553,0.80039203,-0.5528814,4.5573664,-0.03047134,3.2028763,-1.9043703,-0.5635901,-0.23820083,-1.43268,4.190467,-3.0216987,1.2200629,2782,2990,2874,2851,2874,2990,2983,2754,2782,2841,2997,3647
MK-1775,topotecan,NCI.H2122,lung,3039.5,-10.8696995,-5.03059,-27.37783,-9.009847,-21.653917,-8.920271,-20.398932,-8.070958,-10.107254,-8.701779,-16.328873,-14.063901,-7.269539,-1.4619702,-13.239758,-7.502196,-19.7564,0.21519884,-12.639518,-8.9520235,-7.0738125,-9.0791,-7.0424833,-5.9522934,-2.5027819,4718,4823,4769,4779,4769,4823,4816,4690,4718,4768,4711,4836
915019-65-7,Eloxatin (TN),NCI.H2122,lung,2159.5,1.4106272,-0.90635467,-0.5903891,1.9162955,3.2032146,-0.2664982,-4.3668547,0.3200785,0.82257694,2.5993927,-8.109617,-2.0302768,-0.755502,-3.3981428,-3.9698138,-4.652763,-5.074697,-2.3740866,-3.0741036,-11.491301,0.13482317,-0.67089117,-1.9886813,-0.35793686,0.37764913,3432,3430,3401,3393,3401,3430,3420,3261,3432,3424,3464,3945
915019-65-7,7-Ethyl-10-hydroxycamptothecin,NCI.H2122,lung,583.5,3.0386708,3.9916632,0.9765857,5.426607,3.3900685,3.8400326,4.088626,-0.14588535,-0.90885806,2.618104,-3.4616556,5.0692635,3.602386,-3.1738937,6.2367725,6.2739334,-7.5152407,4.216676,-0.44111657,4.308469,-2.972619,6.746031,6.860181,6.447213,0.39029574,1884,2353,1914,2068,1914,2353,2329,1426,1884,1905,1920,2841
Bortezomib,Dasatinib,NCI.H2122,lung,5753.5,-51.182888,-58.274605,-61.547146,-56.41148,-68.23321,-41.8382,-55.425964,-50.329453,-57.135777,-53.261738,-45.39635,-57.472866,-52.39337,-62.980755,-58.22282,-53.8481,-58.237186,-57.359024,-48.948128,-61.092384,-63.829617,-59.61741,-61.79941,-48.90375,-57.154408,5731,5721,5727,5729,5727,5721,5721,5727,5731,5727,5622,5685
Bortezomib,7-Ethyl-10-hydroxycamptothecin,NCI.H2122,lung,635.5,-2.5826104,1.8287858,-11.277371,-4.779373,-2.7729862,-1.1276176,-17.991302,-0.77686656,-2.8132265,1.528423,-14.176521,-1.2091907,-1.8993,-11.677718,2.9141614,3.6902115,-7.0878196,-3.8235996,-2.3440478,-3.118033,2.5136285,-13.715417,-3.3808477,-1.000144,-5.118753,3782,4270,4002,4054,4002,4270,4269,3735,3782,4005,3771,4457
Bortezomib,topotecan,NCI.H2122,lung,2473.5,0.68068516,-0.8676061,-10.021833,-2.212878,-2.0629735,-4.3040676,-19.509134,-0.73270977,-0.5674388,-24.761566,-5.7674074,-0.42007214,-20.813217,-3.126869,-5.224073,5.5481133,-3.7999792,-2.3923979,1.2431145,0.58576196,0.038435712,-12.16275,-2.3917177,-6.6343045,-12.024431,3922,4545,4256,4314,4256,4545,4545,3758,3922,4244,3902,4496
Carboplatinum,MK-1775,NCI.H2122,lung,4779.5,-28.322088,-7.3429728,-22.232136,-4.336896,-12.612756,-19.224367,-17.382097,-19.115107,-12.346017,-15.781108,-8.641263,-11.969028,-10.054764,-19.95149,-8.905437,-2.3620846,-9.443578,-16.0152,-10.843983,-6.9865813,-10.880713,-12.58066,-12.450268,-14.221156,-3.2491446,4894,4893,4881,4883,4881,4893,4890,4877,4894,4891,4939,5419
Carboplatinum,Dasatinib,NCI.H2122,lung,5327.5,-9.764049,-27.892563,-29.151989,-10.957955,-24.447056,-30.765955,-27.17921,-15.535802,-29.12244,-20.919811,-20.021667,-12.38712,-28.361174,-19.47501,-27.878569,-11.762292,-20.263205,-16.7318,-18.09281,-27.174883,-17.5114,-24.19493,-21.453613,-14.561519,-20.366892,5262,5216,5245,5240,5245,5216,5216,5226,5262,5245,5623,4782
Carboplatinum,Erlotinib,NCI.H2122,lung,4973.5,-18.255404,-14.730874,-22.933115,-9.923528,-18.188099,-13.912791,-18.680159,-19.53863,-19.118849,-19.834282,-11.490061,-21.352093,-21.736876,-18.056452,-21.117432,-15.275222,-13.345847,-8.545408,-19.50291,-32.2785,-9.899406,-19.813744,-13.890174,-13.722248,-8.837129,5114,5021,5084,5065,5084,5021,5021,5138,5114,5082,5230,5122
Carboplatinum,L-778123 free base,NCI.H2122,lung,4151.5,1.3031484,1.840285,-2.244711,1.3220235,2.0589356,4.1008334,-1.8975574,0.005685333,3.2273426,3.0437179,1.0419186,1.5081226,-6.6535378,-1.0992305,-4.082666,-1.1929133,-4.4897532,-0.77236044,3.1319215,-15.053534,-5.096614,-5.9528394,2.152488,-0.4009796,-3.4532826,3112,3451,3252,3272,3252,3451,3431,2891,3112,3246,3102,3867
Carboplatinum,891494-63-6,NCI.H2122,lung,3905.5,-5.2077484,-3.6272295,-13.10559,-4.618301,-10.977145,-13.639377,-12.253584,-21.998348,-10.599646,-7.025276,-6.0222454,-16.367723,-7.129856,-4.664199,-0.08466979,-4.395409,-6.3088703,-10.263673,-3.8811026,-11.606309,-8.105676,-13.202256,-6.6150517,-5.884976,-1.3663126,4640,4596,4625,4614,4625,4596,4594,4533,4640,4623,4665,4610
cyclophosphamide,Dinaciclib,NCI.H2122,lung,5649.5,-42.755795,-50.287037,-35.62501,-49.436283,-25.575771,-32.629276,-26.675678,-38.762085,-25.188398,-31.93832,-46.213585,-37.423958,-39.515472,-37.097443,-41.875328,-28.027182,-40.116253,-41.336567,-45.101845,-30.883957,-28.560562,-36.825542,-41.219543,-29.192993,-44.379147,5576,5573,5581,5575,5581,5573,5573,5592,5576,5582,5624,5613
cyclophosphamide,MK-2206,NCI.H2122,lung,5253.5,-26.403349,-24.454962,-34.241917,-9.741158,-33.2526,-31.00788,-35.275154,-32.229397,-33.358288,-43.48068,-26.789898,-30.869074,-27.01704,-45.568874,-42.139137,-36.93645,-37.57845,-38.861053,-25.978462,-28.13317,-27.880386,-37.155083,-23.132698,-29.232693,-34.940666,5502,5480,5500,5496,5500,5480,5480,5513,5502,5500,5625,5370
cyclophosphamide,Deforolimus,NCI.H2122,lung,3071.5,-13.178714,-16.827995,-4.484866,-0.6121736,-50.32347,-29.019705,-12.947035,-12.870938,-14.295078,-7.883352,-0.7991293,-11.117711,-63.868618,-19.048851,-47.126118,1.5945433,-9.370418,-5.9661193,-23.807936,-14.5581255,-0.787038,-10.862909,-16.544703,-9.395078,-3.4176512,4781,5485,5002,5213,5002,5485,5501,4885,4781,5028,4697,4937
Dasatinib,geldanamycin,NCI.H2122,lung,5293.5,-32.343994,-40.87321,-19.098522,-32.403976,-39.236473,-24.386694,-51.2791,-36.880093,-30.883888,-32.918278,-51.79484,-42.424824,-42.14275,-41.96105,-36.955753,-28.861729,-51.86048,-39.113804,-24.446074,-49.923683,-41.33693,-45.06282,-44.519314,-34.177147,-32.618885,5586,5588,5586,5590,5586,5588,5588,5591,5586,5588,5626,5491
Dasatinib,Eloxatin (TN),NCI.H2122,lung,5449.5,-20.587114,-37.69313,-36.882378,-24.072676,-34.273193,-36.57635,-32.0514,-24.692957,-23.447914,-22.25252,-22.058592,-14.48333,-19.833178,-21.078482,-34.97624,-24.70844,-30.47022,-26.433187,-28.985735,-30.725958,-14.922547,-23.127333,-25.325861,-17.95667,-17.839668,5385,5354,5385,5373,5385,5354,5355,5336,5385,5383,5627,5202
Dasatinib,Sorafenib,NCI.H2122,lung,4757.5,-22.134457,-34.08885,-10.244932,-13.431224,-17.097187,-14.120205,-16.622429,-26.046816,-10.437418,-19.248415,-26.955423,-17.602226,-24.488958,-25.256157,-16.924849,-12.517751,-7.234818,-27.48627,-13.07174,-33.36241,-40.08968,-11.085876,-10.084295,-15.073791,-18.155706,5158,5198,5170,5179,5170,5198,5198,5099,5158,5170,5231,5267
Dasatinib,topotecan,NCI.H2122,lung,5275.5,-57.486732,-42.275787,-49.605515,-51.721344,-46.171246,-46.180286,-34.049427,-36.587177,-47.62751,-38.898678,-42.247185,-33.235775,-47.374943,-45.690987,-52.035667,-34.147102,-37.3894,-39.023224,-43.85461,-39.5657,-43.208595,-37.15051,-45.181152,-42.52595,-54.06713,5647,5633,5643,5637,5643,5633,5633,5639,5647,5641,5628,5707
dexamethasone,Sunitinib,NCI.H2122,lung,139.5,9.125609,10.307863,7.148716,11.7271385,6.1285887,6.5734844,8.170928,5.812798,1.1024072,1.3010014,3.3744347,2.1820319,5.1574426,12.751367,2.1690896,4.4446898,5.0951157,2.9571807,7.544761,10.448474,6.286204,12.028839,5.922003,2.8250766,1.3812588,790,780,713,794,713,780,789,803,790,694,772,851
doxorubicin,Dasatinib,NCI.H2122,lung,5475.5,-24.669367,-38.114315,-40.202072,-29.110903,-23.818552,-40.23269,-31.18569,-38.18153,-44.416943,-42.67567,-33.18292,-56.444115,-45.83865,-54.052002,-45.72413,-34.85448,-14.933233,-54.25202,-53.36651,-67.66143,-39.896744,-32.39889,-14.28504,-34.875385,-35.305702,5569,5636,5596,5606,5596,5636,5635,5602,5569,5598,5629,5333
doxorubicin,MK-2206,NCI.H2122,lung,1639.5,9.249628,4.977167,9.273138,1.8236624,0.46898565,6.1556315,2.639971,6.2817903,4.778537,2.948859,3.631162,1.5373596,1.0169718,0.2792681,4.1102285,6.5379505,2.9163246,4.0223203,5.159528,5.325058,5.375559,6.0062585,5.2412186,9.770752,6.413514,1076,1000,1081,1045,1081,1000,1027,1008,1076,1081,1167,1112
doxorubicin,Sorafenib,NCI.H2122,lung,4609.5,-2.2782435,1.9912283,-4.199292,-3.480111,-8.291261,-9.626319,-7.7471724,-11.723482,-4.805691,-6.011657,-9.751096,-13.189001,-7.76401,-4.2675753,-4.313677,-7.7178206,-8.207656,-0.7311147,-2.6301613,-8.552583,-5.2822547,-4.8072762000000004,-8.004707,-5.296495,-19.431688,4457,4442,4443,4439,4443,4442,4443,4424,4457,4437,4377,4535
doxorubicin,temozolomide,NCI.H2122,lung,5091.5,-12.95109,-14.790509,-19.45576,-16.399746,-18.322823,-22.985256,-15.412452,-21.825258,-19.193262,-18.544924,-19.713005,-19.772306,-19.75567,-16.891428,-10.943427,-6.8150826,-13.073119,-39.69532,-25.165298,-19.48269,-9.941974,-22.739254,-12.251272,-14.291619,-21.085299,5138,5110,5115,5113,5115,5110,5112,5143,5138,5116,5232,4927
Erlotinib,Dasatinib,NCI.H2122,lung,5155.5,-17.514692,-32.820732,-17.83109,-30.005938,-22.386765,-17.40261,-21.640972,-20.249916,-25.769846,-24.651276,-18.9753,-18.241434,-20.82289,-24.223827,-36.403473,-14.002606,-15.313416,-24.342953,-19.848558,-29.919703,-19.9003,-12.9255495,-21.82764,-13.663546,-26.505653,5290,5222,5275,5252,5275,5222,5223,5250,5290,5271,5630,5103
Erlotinib,topotecan,NCI.H2122,lung,453.5,3.1127398,4.8306847,8.516069,11.01894,5.1076155,4.2828918,0.13078749,3.7938726,-0.15780981,-2.000866,1.557944,2.3083446,-8.386285,-0.049837213,2.5404634,7.1527915,5.2874885,5.3525114,4.310878,2.8273807,6.9000177,1.3811353,12.48255,2.1160793,7.850557,1503,1910,1456,1669,1456,1910,1899,1581,1503,1450,1488,1928
etoposide,Dasatinib,NCI.H2122,lung,5367.5,-21.347406,-26.709948,-18.50622,-7.8638067,-29.927013,-18.058851,-29.874254,-30.339737,-39.899643,-10.615613,-30.955627,-25.858498,-22.518017,-49.54889,-34.94664,-13.051996,0.53658414,-25.66188,-28.44283,-44.032925,-44.0372,-17.465967,-19.275055,-18.856987,-22.686508,5257,5460,5351,5387,5351,5460,5454,5333,5257,5360,5043,5230
